solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-72B-Base,-0.072842,0.074675,0.004982,0.011961,0.030931,0.040960,0.064546,0.085634,0.098905,0.080667,0.107567,-0.020663,-0.836000,-0.006912,-0.033054,-0.003010,0.007737,-0.008811,-0.073577,0.003584,0.020192,0.006265,0.008444,0.003357,0.028529,-0.836000,-0.836000,-0.836000,-0.836000,-0.007082,0.006017,0.013010,0.048411,0.047790,0.070114,0.054309,0.064862
Qwen2.5-0.5B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Qwen2.5-1.5B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Qwen2.5-3B,0.022000,0.000000,-0.002986,0.000000,-0.002436,0.007470,0.007297,0.022775,0.029438,0.026000,0.057761,-0.013295,0.034608,-0.050872,-0.002009,-0.033176,-0.025181,0.000552,-0.051966,-0.023596,-0.000671,-0.001387,0.000078,0.000471,0.003420,-0.078000,-0.078000,-0.078000,-0.078000,-0.000788,-0.020608,-0.001275,0.002418,0.003591,0.006802,0.007433,0.015525
Qwen2.5-7B,-0.022414,0.006346,0.030030,0.020044,0.054089,0.074501,0.071185,0.142243,0.149287,0.141573,0.210897,-0.001314,-0.350000,-0.010081,0.004509,-0.100998,0.087396,0.006869,-0.209475,0.004707,0.027100,0.016914,0.015726,0.012694,0.056504,-0.350000,-0.350000,-0.350000,-0.350000,-0.063731,-0.001777,0.040671,0.031733,0.071785,0.075558,0.089547,0.111133
Qwen2.5-14B,0.019000,0.009966,0.023036,0.027544,0.030891,0.052439,0.073054,0.109647,0.131280,0.115065,0.168015,-0.016182,-0.731000,0.057454,0.001271,0.007390,0.022446,0.014822,-0.109925,0.006313,0.015855,0.014902,0.008573,0.006639,0.036051,-0.731000,-0.731000,-0.731000,-0.731000,0.016553,0.000385,0.036829,0.047630,0.055978,0.057441,0.055022,0.079421
Qwen2.5-32B,0.063333,0.000000,-0.000351,-0.000214,0.002211,0.023546,0.019286,0.054840,0.041126,0.042173,0.060176,0.000047,-0.895000,-0.027820,0.032423,0.004406,0.000256,-0.001822,0.105000,0.000000,0.001655,0.000792,0.000000,0.000000,0.003390,-0.895000,-0.895000,-0.895000,-0.895000,-0.015864,0.013415,0.010585,0.026037,0.016276,0.018846,0.013537,0.030543
Qwen2.5-72B,-0.064333,0.000000,-0.000121,0.001186,-0.002695,0.014928,0.015774,0.052192,0.058103,0.031953,0.086069,0.008763,-0.881000,-0.010615,-0.007080,0.030522,0.008003,0.000414,0.119000,-0.001844,-0.000073,0.001472,0.000168,0.000000,0.000882,-0.881000,-0.881000,-0.881000,-0.881000,0.009193,0.007519,0.002200,0.022590,0.013309,0.018273,0.017063,0.031863
Llama3-1B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-3B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-8B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-70B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-1B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-3B,0.044885,0.000000,0.003135,0.008519,0.028016,0.015077,0.025748,0.046840,0.065599,0.105401,0.255209,-0.015898,-0.047423,0.019715,0.019324,0.024168,0.035660,0.040078,-0.047423,0.001541,0.013542,0.004910,0.006253,0.013424,0.066439,-0.047423,-0.047423,-0.047423,-0.047423,-0.002746,0.008757,0.010768,0.009276,0.017807,0.018386,0.023675,0.044762
Llama3-8B,0.038229,-0.003632,0.030537,0.068830,0.094795,0.034918,0.063494,0.108591,0.112960,0.171333,0.285786,0.037759,-0.461771,-0.032970,0.062045,0.066515,0.063118,0.054222,0.009455,-0.008392,0.000717,0.022169,0.013877,0.016309,0.061008,-0.461771,-0.461771,-0.461771,-0.461771,-0.027970,0.014635,0.017851,0.022885,0.032283,0.031156,0.051107,0.077688
Llama3-70B,0.010000,-0.000041,0.005998,0.002246,0.003168,0.003598,-0.000070,0.000973,0.000991,0.000000,0.001984,0.006240,-0.990000,0.010000,-0.012965,0.003656,0.004511,-0.001237,0.010000,0.001264,-0.000249,-0.000111,0.000000,0.000000,0.000991,-0.990000,-0.990000,-0.990000,-0.990000,0.002755,-0.001393,0.002980,-0.000010,0.000474,-0.000020,0.000000,-0.000010
DeepSeek-1.5B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
DeepSeek-7B,0.080541,-0.000966,0.003110,0.004476,0.001463,-0.004572,0.005981,0.003234,0.001463,0.002275,0.004912,0.041743,-0.003836,0.015557,-0.002759,-0.001516,0.000397,-0.003469,0.235278,0.000948,-0.005410,-0.007781,0.000132,0.000000,0.001195,-0.131263,-0.131263,-0.131263,-0.131263,-0.002537,-0.012356,-0.009923,0.000264,0.010509,0.005481,0.000795,0.000000
DeepSeek-14B,-0.009213,-0.000104,-0.000319,0.001646,0.000831,0.001778,0.006474,0.007555,0.003787,0.001724,0.015333,0.007640,0.036676,0.004455,0.003433,0.001580,0.000000,-0.000115,-0.053208,-0.000662,0.003059,0.000831,0.000000,0.000000,0.001835,-0.943000,-0.943000,-0.943000,-0.943000,-0.008173,-0.002378,0.000702,0.000888,-0.003560,0.005454,-0.000057,0.000000
DeepSeek-32B,0.004216,0.000000,-0.001091,-0.000310,0.001800,-0.001411,0.003542,0.001922,0.000919,0.000000,0.008675,0.004246,0.013373,0.001895,-0.000823,0.002964,0.000000,0.001225,0.014062,0.000000,-0.002215,0.000974,0.000000,0.000000,0.000960,-0.957958,-0.957958,-0.957958,-0.957958,-0.008625,0.001033,0.000887,0.001922,0.002060,-0.000685,0.001881,0.000919
