solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen3-0.6B-Base,0.034486,0.252066,0.166042,0.057607,0.110520,-0.057031,0.099553,0.303836,0.336740,0.182734,0.206189,-0.109251,-0.013637,-0.106899,0.027040,-0.051367,-0.117679,-0.049596,-0.068052,-0.074450,0.006175,-0.058655,0.015841,0.003853,0.007708,-0.201504,-0.201504,-0.201504,-0.201504,0.093477,-0.017239,0.048413,0.027590,0.007789,0.059049,0.197039,0.175178
Qwen3-1.7B-Base,0.230090,0.097721,0.052625,0.073327,0.123121,0.152774,0.374907,0.281648,0.351273,0.353776,0.253723,0.016887,-0.071796,0.030969,0.143861,0.251786,0.248176,0.182988,-0.042683,0.072892,0.129066,0.267913,0.303971,0.282466,0.230690,-0.534413,-0.534413,-0.534413,-0.534413,0.015761,0.107277,0.035011,0.355831,-0.534413,0.057326,0.285749,0.286529
Qwen3-4B-Base,-0.225931,0.039541,0.031289,0.095666,0.110965,0.108569,0.189474,0.229352,0.245684,0.249706,0.210820,0.013919,0.087603,0.051427,0.091458,0.137448,0.171059,0.126052,0.009985,0.072504,0.090985,0.168325,0.162852,0.199858,0.144919,-0.733167,-0.733167,-0.733167,-0.733167,0.027053,0.082397,0.071121,0.158310,0.045368,0.027047,0.200076,0.191004
Qwen3-8B-Base,-0.169938,0.032907,0.050229,0.047948,0.062088,0.061688,0.130280,0.148386,0.146702,0.144688,0.143727,0.015140,0.124657,-0.010546,0.057912,0.059139,0.090500,0.069504,0.040436,0.028493,0.045697,0.066306,0.090724,0.100954,0.092810,-0.832564,-0.832564,-0.832564,-0.832564,0.023725,0.061906,0.047504,0.093725,-0.019449,0.068304,0.108632,0.133515
Qwen3-14B-Base,-0.053552,0.024446,0.015105,0.013264,0.037431,0.033136,0.053268,0.070575,0.072824,0.069812,0.069143,-0.002693,-0.083448,-0.029306,0.008136,0.040876,0.055766,0.030385,0.036736,0.017901,0.023460,0.040046,0.045704,0.058555,0.049408,-0.920219,-0.920219,-0.920219,-0.920219,0.013810,0.028680,0.048533,0.054618,0.007562,0.004752,0.043738,0.054318
Qwen3-0.6B,0.033837,0.140985,0.193680,0.086968,0.185104,0.031157,0.073921,0.213860,0.256230,0.207416,0.213506,0.035112,0.008540,0.052577,0.076434,0.226841,0.167416,0.113376,-0.032334,0.042792,0.039751,0.057527,0.128916,0.197971,0.110998,-0.649730,-0.649730,-0.649730,-0.649730,0.003508,0.006869,0.044894,0.141539,0.084313,0.039811,0.128136,0.174370
Qwen3-1.7B,0.023380,0.018148,0.047938,0.022910,0.019257,0.003976,0.008096,0.023200,0.029625,0.023738,0.019045,-0.020772,-0.070438,0.026850,0.014934,0.034658,0.022533,0.021447,-0.059621,0.023347,0.011118,0.012670,0.008479,0.012870,0.008567,-0.952062,-0.952062,-0.952062,-0.952062,-0.000733,0.019145,0.023226,-0.000323,0.004230,0.009236,0.009874,0.015058
Qwen3-4B,-0.004560,0.002558,0.002558,-0.001348,0.002558,-0.000648,-0.000738,-0.000015,-0.000011,0.002558,0.001277,0.002558,0.002558,0.002558,0.002558,0.002558,0.002558,0.002558,0.002558,0.002558,0.001208,0.002558,-0.000003,0.000000,0.000000,-0.997442,-0.997442,-0.997442,-0.997442,0.002558,0.001238,0.002558,-0.000013,-0.001899,0.000948,-0.000034,0.000000
Qwen3-8B,0.022857,0.022857,0.022857,0.022857,-0.005289,-0.004388,0.011540,-0.001820,0.022857,0.022857,0.011296,0.022857,-0.062704,0.022857,0.022857,0.022857,0.022857,0.011091,0.022857,0.007967,0.004339,0.005516,0.005616,0.017043,0.011296,-0.977143,-0.977143,-0.977143,-0.977143,0.006828,-0.000403,0.022857,0.011296,-0.001239,0.010304,0.006332,0.011296
Qwen3-14B,0.016827,0.011089,0.020942,0.020942,0.010661,0.008144,0.009265,0.015545,0.015599,0.010991,0.006864,0.020942,0.000000,0.011485,0.012964,0.017630,0.019282,0.016618,0.009462,0.014669,0.008528,0.016905,0.009053,0.012953,0.002497,-0.979058,-0.979058,-0.979058,-0.979058,0.005634,0.008142,0.010924,0.015573,-0.003534,0.004086,0.011380,0.011659
Qwen3-32B,-0.002358,0.000770,0.003559,-0.000785,-0.000056,-0.000158,0.001152,0.000000,-0.000004,0.000000,0.000000,0.000976,-0.004104,0.003559,-0.000604,0.003559,-0.000034,-0.000146,0.003559,-0.001705,-0.000353,-0.000113,-0.000008,0.000000,0.000000,-0.996441,-0.996441,-0.996441,-0.996441,-0.001487,-0.000903,-0.002585,0.000000,-0.000353,0.001098,-0.000008,0.000000
Qwen2.5-0.5B-Base,0.012996,-0.030457,-0.004876,-0.030457,-0.030457,0.008759,0.112400,0.369543,0.302876,0.540972,0.333180,0.006113,-0.030457,-0.030457,0.009880,0.025334,-0.030457,0.112561,-0.011068,-0.008311,0.031806,0.036210,0.302876,-0.030457,0.072991,-0.030457,-0.030457,-0.030457,-0.030457,-0.016335,-0.030457,-0.030457,0.302876,0.023905,0.065697,0.191765,0.285333
Qwen2.5-1.5B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Qwen2.5-3B-Base,0.146735,0.030602,0.048052,0.085941,0.136805,0.162296,0.341756,0.408111,0.401898,0.406292,0.406099,0.053932,-0.071442,0.002803,0.115395,0.244443,0.279294,0.192916,0.061076,0.038875,0.100958,0.206875,0.177019,0.207587,0.185141,-0.570792,-0.570792,-0.570792,-0.570792,0.033999,0.068126,0.126707,0.200523,0.163071,0.298212,0.309437,0.366952
Qwen2.5-7B-Base,-0.068920,0.048907,0.096837,0.086709,0.126380,0.131384,0.244211,0.333008,0.340544,0.330711,0.321506,0.001662,-0.024485,-0.015980,0.100379,0.173315,0.199896,0.112542,0.048903,0.038589,0.069305,0.167288,0.161572,0.204880,0.186157,-0.644678,-0.644678,-0.644678,-0.644678,0.034468,0.098343,0.069002,0.151418,0.090388,0.241178,0.267878,0.302931
Qwen2.5-14B-Base,-0.066604,0.000126,0.042838,0.057998,0.100383,0.113610,0.195918,0.239362,0.239307,0.233604,0.226087,0.016967,-0.067402,-0.132977,0.073783,0.089288,0.186875,0.101180,-0.047534,0.026931,0.077805,0.157919,0.142584,0.181098,0.171374,-0.754902,-0.754902,-0.754902,-0.754902,0.022496,0.071602,0.084682,0.142114,0.098496,0.184769,0.206424,0.208129
Qwen2.5-32B-Base,-0.113272,-0.005029,0.053630,0.058994,0.128354,0.080660,0.165111,0.218417,0.216559,0.216586,0.198701,0.051940,0.037300,-0.041929,0.060839,0.059438,0.162103,0.110011,0.014285,0.001751,0.065060,0.120317,0.117792,0.158168,0.121463,-0.768571,-0.768571,-0.768571,-0.768571,0.007498,0.043520,0.050739,0.121519,0.068403,0.141730,0.163008,0.193385
Qwen2.5-72B-Base,0.072722,0.004009,0.012822,0.014556,0.059986,0.064034,0.117137,0.150367,0.154689,0.144675,0.129266,0.058368,0.014783,-0.035012,0.039515,0.043286,0.121171,0.048941,-0.001384,0.007859,0.041930,0.053307,0.073867,0.113202,0.074526,-0.845311,-0.845311,-0.845311,-0.845311,0.010670,0.045446,0.054040,0.084496,0.049739,0.099970,0.108920,0.123834
Qwen2.5-0.5B,-0.002000,-0.002000,-0.002000,-0.002000,-0.002000,0.006951,0.019235,0.179818,0.198000,0.198000,0.140857,-0.002000,-0.002000,-0.002000,0.007368,-0.002000,-0.002000,0.034250,0.005416,0.003000,0.004914,-0.002000,0.016018,0.045619,0.004369,-0.002000,-0.002000,-0.002000,-0.002000,-0.002000,0.002598,-0.002000,0.053556,0.001940,0.014916,0.064667,0.042444
Qwen2.5-1.5B,0.007168,-0.024287,0.050038,0.046039,0.127259,0.151995,0.420534,0.540921,0.545799,0.550580,0.545655,-0.020844,-0.444444,0.065351,0.124183,0.260749,0.432126,0.209322,-0.105043,0.005163,0.128764,0.152396,0.285413,0.373737,0.272155,-0.444444,-0.444444,-0.444444,-0.444444,0.009286,0.073628,0.167094,0.274474,0.174984,0.374833,0.447797,0.458639
Qwen2.5-3B,-0.010285,-0.007846,0.048262,0.022928,0.072903,0.131503,0.278476,0.355420,0.363545,0.360364,0.342941,0.002875,-0.053652,-0.038342,0.082520,0.158569,0.213066,0.060980,-0.010894,0.020235,0.086941,0.108051,0.145104,0.170108,0.121053,-0.623188,-0.623188,-0.623188,-0.623188,0.006075,0.053796,0.137531,0.125953,0.122980,0.227601,0.287443,0.302045
Qwen2.5-7B,0.010661,0.011828,0.045667,0.010364,0.054577,0.073341,0.148649,0.250998,0.252403,0.246852,0.229452,-0.020924,-0.210603,-0.037614,0.029970,0.056161,0.165060,0.032110,0.043116,0.028048,0.057164,0.060295,0.066721,0.088518,0.065325,-0.729339,-0.729339,-0.729339,-0.729339,0.038831,0.037630,0.069633,0.074894,0.062243,0.115870,0.168228,0.176468
Qwen2.5-14B,-0.072365,0.005608,0.025322,0.004006,0.025605,0.046350,0.075489,0.100838,0.102472,0.095989,0.088003,-0.038737,0.000000,0.004094,0.039351,0.041362,0.087791,0.016129,0.020151,0.012775,0.036991,0.047502,0.035889,0.056637,0.036724,-0.895894,-0.895894,-0.895894,-0.895894,0.008336,0.028990,0.022841,0.035163,0.043481,0.065950,0.073947,0.077036
