solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-7B-Base,0.110753,0.447811,0.123641,0.334061,0.381760,0.018987,0.006329,0.004219,0.004219,0.003165,0.005274,0.794562,0.424870,0.106667,0.817511,0.229032,0.128042,0.308995,0.845894,0.446115,0.058078,0.034810,0.046414,0.028481,0.011603,1.000000,1.000000,1.000000,1.000000,0.273098,0.152034,0.049180,0.018987,0.014035,0.011603,0.007384,0.006329
Qwen2.5-14B-Base,0.082822,0.186957,0.515823,0.671821,0.465331,0.181402,0.120427,0.096037,0.103659,0.121951,0.080793,0.819048,0.857143,0.096386,0.179081,0.778399,0.392628,0.507692,0.836364,0.729814,0.460829,0.367378,0.455793,0.492378,0.493902,1.000000,1.000000,1.000000,1.000000,0.631148,0.369888,0.346975,0.240854,0.127063,0.105344,0.158537,0.158537
Qwen2.5-32B-Base,0.211429,0.626374,0.698413,0.483168,0.311808,0.287546,0.192308,0.181319,0.184982,0.192308,0.159633,0.605744,0.418605,0.216216,0.305927,0.437137,0.613508,0.641509,0.183884,0.718427,0.659176,0.516484,0.699634,0.777982,0.510989,1.000000,1.000000,1.000000,1.000000,0.652520,0.567468,0.346939,0.404412,0.189453,0.216117,0.192308,0.165138
Qwen2.5-72B-Base,0.109756,0.500000,0.961290,0.895062,0.496894,0.621951,0.554878,0.432927,0.353659,0.463415,0.304878,0.655462,1.000000,0.161290,0.149351,0.653595,0.822086,0.765432,0.134752,0.965278,0.810976,0.951220,0.939024,0.975610,0.798780,1.000000,1.000000,1.000000,1.000000,0.586466,0.628049,0.722222,0.664634,0.625000,0.524390,0.628049,0.560976
Qwen2.5-0.5B,0.063437,0.679612,0.630332,0.631707,0.403488,0.409458,0.267589,0.038062,0.024221,0.012687,0.004614,0.360248,0.285714,0.340580,0.738824,0.406553,0.243243,0.364377,0.359551,0.780726,0.632794,0.648212,0.572088,0.573241,0.176471,1.000000,1.000000,1.000000,1.000000,0.645066,0.633017,0.637910,0.413873,0.313896,0.380623,0.173010,0.103806
Qwen2.5-1.5B,0.078078,1.000000,0.998978,0.993776,0.811931,0.742000,0.721722,0.457000,0.329000,0.366000,0.226000,0.666068,1.000000,0.826331,0.867275,0.854188,0.854103,0.705115,0.250608,0.979798,0.870000,0.991000,0.995000,0.971000,0.797000,1.000000,1.000000,1.000000,1.000000,0.586563,0.686373,0.782372,0.903711,0.803901,0.772000,0.762000,0.623000
Qwen2.5-3B,0.058568,1.000000,0.962923,1.000000,0.902280,0.812364,0.883948,0.754881,0.702820,0.728850,0.538545,0.611429,0.666667,0.596844,0.909978,0.849879,0.798458,0.992383,0.468880,0.769133,0.970588,0.993492,0.998915,0.993492,0.954447,1.000000,1.000000,1.000000,1.000000,0.786382,0.721796,0.936580,0.967391,0.837989,0.901302,0.905640,0.819957
Qwen2.5-7B,0.060000,0.972603,0.870813,0.916667,0.593846,0.621538,0.706154,0.553846,0.540000,0.556923,0.421538,0.460280,0.800000,0.476341,0.647887,0.430528,0.419152,0.836923,0.041166,0.784965,0.876733,0.918462,0.933846,0.946154,0.786154,1.000000,1.000000,1.000000,1.000000,0.583490,0.671900,0.782178,0.872111,0.658768,0.712308,0.684615,0.629231
Qwen2.5-14B,0.055762,0.950000,0.875000,0.819277,0.634328,0.631970,0.646840,0.513011,0.432836,0.494424,0.304833,0.682692,1.000000,0.228856,0.335968,0.411017,0.625954,0.801527,0.012245,0.854369,0.873134,0.921933,0.951673,0.966543,0.825279,1.000000,1.000000,1.000000,1.000000,0.538462,0.675472,0.711297,0.771536,0.616541,0.721190,0.739777,0.635688
Qwen2.5-32B,0.019048,1.000000,0.990099,1.000000,0.784314,0.619048,0.771429,0.447619,0.580952,0.571429,0.400000,0.600000,1.000000,0.204545,0.235294,0.511364,0.885714,0.971429,0.000000,1.000000,0.961538,0.990476,1.000000,1.000000,0.961905,1.000000,1.000000,1.000000,1.000000,0.544444,0.600000,0.833333,0.730769,0.752475,0.800000,0.857143,0.685714
Qwen2.5-72B,0.092437,1.000000,1.000000,0.983051,0.924370,0.773109,0.806723,0.529412,0.478992,0.705882,0.252101,0.515789,1.000000,0.239130,0.575221,0.089286,0.577586,0.974576,0.000000,0.892473,0.991597,0.974790,0.991597,1.000000,0.991597,1.000000,1.000000,1.000000,1.000000,0.350515,0.720339,0.913793,0.789916,0.758621,0.815126,0.840336,0.705882
Llama3-1B-Base,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
Llama3-3B-Base,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
Llama3-8B-Base,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
Llama3-70B-Base,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
Llama3-1B,0.079812,0.678899,0.466038,0.034351,0.004815,0.254290,0.034321,0.000000,0.001560,0.000000,0.000000,0.535235,0.275862,0.006757,0.076667,0.216216,0.001610,0.010972,0.446701,0.514706,0.782813,0.137285,0.229329,0.095164,0.010920,1.000000,1.000000,1.000000,1.000000,0.623077,0.494505,0.147351,0.120313,0.211570,0.083072,0.023401,0.007800
Llama3-3B,0.063853,1.000000,0.934905,0.840140,0.583607,0.665584,0.616883,0.478355,0.390693,0.275974,0.114719,0.156863,0.666667,0.115288,0.247492,0.568138,0.501643,0.485310,0.025704,0.945946,0.733478,0.901515,0.877706,0.768398,0.387446,1.000000,1.000000,1.000000,1.000000,0.573209,0.600000,0.716216,0.828261,0.681716,0.706710,0.650433,0.490260
Llama3-8B,0.054206,0.988372,0.661728,0.344828,0.408560,0.710280,0.755140,0.644860,0.634831,0.497196,0.289720,0.395000,0.000000,0.025974,0.172485,0.528000,0.559546,0.633080,0.083333,0.880109,0.951402,0.900935,0.945794,0.934579,0.783178,1.000000,1.000000,1.000000,1.000000,0.638961,0.568224,0.733189,0.910280,0.767308,0.871028,0.813084,0.730841
Llama3-70B,0.000000,1.000000,0.250000,0.200000,0.500000,0.500000,1.000000,0.900000,0.900000,1.000000,0.800000,0.200000,1.000000,0.000000,0.142857,0.400000,0.400000,0.888889,0.000000,0.625000,1.000000,1.000000,1.000000,1.000000,0.900000,1.000000,1.000000,1.000000,1.000000,0.444444,0.600000,0.600000,1.000000,0.900000,1.000000,1.000000,1.000000
DeepSeek-1.5B,0.293427,0.982927,0.696543,0.878657,0.640163,0.672048,0.778449,0.230847,0.248491,0.078471,0.293763,0.470400,0.250000,0.297203,0.805051,0.140592,0.523517,0.694985,0.310580,0.844189,0.909183,0.948692,0.923541,0.891348,0.867203,1.000000,1.000000,1.000000,1.000000,0.668110,0.846620,0.867229,0.749748,0.708037,0.823411,0.278226,0.343058
DeepSeek-7B,0.483562,0.995927,0.955335,0.962042,0.987313,0.990730,0.935335,0.972318,0.987313,0.980392,0.958478,0.453333,0.376238,0.646967,0.935252,0.934884,0.996532,0.991889,0.223822,0.991747,0.977381,0.998847,0.998847,1.000000,0.989619,1.000000,1.000000,1.000000,1.000000,0.870370,0.957225,0.875306,0.997693,0.802095,0.953864,0.993072,1.000000
DeepSeek-14B,0.472222,1.000000,0.941176,0.961538,0.982456,0.964912,0.842105,0.859649,0.929825,0.964912,0.719298,0.422222,0.142857,0.320000,0.836364,0.890909,1.000000,1.000000,0.294118,1.000000,0.894737,0.982456,1.000000,1.000000,0.964912,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.857143,0.982456,0.910714,0.877193,1.000000,1.000000
DeepSeek-32B,0.810811,1.000000,1.000000,1.000000,0.952381,1.000000,0.904762,0.952381,0.976190,1.000000,0.785714,0.588235,0.333333,0.500000,0.950000,0.731707,1.000000,0.952381,0.578947,1.000000,0.952381,0.952381,1.000000,1.000000,0.976190,1.000000,1.000000,1.000000,1.000000,0.900000,0.928571,0.783784,0.952381,0.833333,1.000000,0.952381,0.976190
