solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-72B-Base,0.919308,0.206557,0.238994,0.073620,0.090909,0.060519,0.002882,0.004323,0.005764,0.002882,0.005764,0.542169,0.250000,0.821577,0.225108,0.721338,0.662300,0.101449,0.728682,0.223317,0.138329,0.438040,0.033141,0.034582,0.024496,1.000000,1.000000,1.000000,1.000000,0.423077,0.546392,0.816860,0.069164,0.040580,0.004323,0.008646,0.004323
Qwen2.5-0.5B,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.500000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.500000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Qwen2.5-1.5B,0.937500,0.445455,0.448113,0.282927,0.348416,0.102679,0.084821,0.098214,0.093750,0.107143,0.107143,0.556522,1.000000,0.751479,0.318386,0.838710,0.904545,0.552511,0.771654,0.256281,0.178571,0.767857,0.312500,0.316964,0.209821,1.000000,1.000000,1.000000,1.000000,0.392344,0.609091,0.851351,0.406250,0.076577,0.089286,0.075893,0.084821
Qwen2.5-3B,0.936877,0.287671,0.200000,0.050590,0.091973,0.064784,0.009967,0.006645,0.011628,0.006645,0.004983,0.548851,0.333333,0.837156,0.255000,0.440068,0.539363,0.117057,0.417417,0.185115,0.098170,0.303987,0.058140,0.056478,0.054817,1.000000,1.000000,1.000000,1.000000,0.373162,0.391156,0.784615,0.089701,0.055092,0.014950,0.018272,0.013289
Qwen2.5-7B,0.947592,0.234528,0.173785,0.036390,0.052408,0.066572,0.011331,0.011331,0.009915,0.012748,0.011331,0.542466,0.600000,0.789762,0.191218,0.516566,0.561429,0.069602,0.634561,0.133550,0.092068,0.266289,0.026912,0.026912,0.029745,1.000000,1.000000,1.000000,1.000000,0.418898,0.457676,0.796562,0.059574,0.032717,0.025496,0.007082,0.005666
Qwen2.5-14B,0.954173,0.118774,0.122034,0.016779,0.031301,0.065466,0.000000,0.001637,0.000000,0.000000,0.000000,0.471014,0.000000,0.771255,0.267213,0.446552,0.506601,0.032895,0.492837,0.146245,0.090016,0.181669,0.016367,0.014730,0.003273,1.000000,1.000000,1.000000,1.000000,0.361360,0.431894,0.774790,0.036007,0.034483,0.009820,0.000000,0.000000
Qwen2.5-32B,0.934379,0.083086,0.173393,0.021866,0.043415,0.061341,0.001427,0.000000,0.000000,0.000000,0.000000,0.495935,0.833333,0.729866,0.199715,0.507508,0.466859,0.060258,0.624642,0.147208,0.119829,0.292439,0.009986,0.004280,0.009986,1.000000,1.000000,1.000000,1.000000,0.401305,0.449067,0.784370,0.030000,0.034335,0.002853,0.000000,0.000000
Qwen2.5-72B,0.956757,0.168865,0.074362,0.007726,0.023835,0.055135,0.001081,0.000000,0.000000,0.000000,0.000000,0.425000,0.666667,0.813486,0.260022,0.407041,0.437093,0.034745,0.478261,0.132603,0.082340,0.204324,0.025946,0.014054,0.007568,1.000000,1.000000,1.000000,1.000000,0.380835,0.334426,0.776678,0.040043,0.046790,0.009730,0.000000,0.001081
Llama3-1B-Base,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
Llama3-3B-Base,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
Llama3-8B-Base,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
Llama3-70B-Base,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
Llama3-1B,0.960000,0.826087,0.722222,0.812500,0.714286,0.037037,0.173913,0.100000,0.172414,0.405405,0.180000,0.777778,1.000000,0.774194,0.583333,0.977273,0.936170,0.888889,0.823529,0.900000,0.400000,0.760000,0.600000,0.720000,0.540000,1.000000,1.000000,1.000000,1.000000,0.714286,0.520833,0.720930,0.680000,0.142857,0.200000,0.172414,0.140000
Llama3-3B,0.917553,0.455814,0.381271,0.398693,0.488024,0.102410,0.021212,0.028169,0.030899,0.083565,0.026596,0.546341,0.750000,0.901961,0.183784,0.867314,0.901099,0.528926,0.899598,0.419453,0.199468,0.662234,0.175532,0.247340,0.135638,1.000000,1.000000,1.000000,1.000000,0.512821,0.685801,0.853731,0.229333,0.080645,0.055556,0.041543,0.018617
Llama3-8B,0.939781,0.576471,0.338677,0.444751,0.717647,0.076132,0.020121,0.005792,0.011673,0.081132,0.016423,0.709677,0.894737,0.894602,0.262172,0.977597,0.967619,0.368030,0.827778,0.782123,0.228519,0.461679,0.231752,0.333942,0.120438,1.000000,1.000000,1.000000,1.000000,0.531579,0.375465,0.649057,0.297445,0.097561,0.128571,0.034000,0.020073
Llama3-70B,0.930359,0.143082,0.143552,0.183721,0.224558,0.072905,0.003264,0.000000,0.000000,0.000000,0.000000,0.465779,0.875000,0.850433,0.113290,0.699507,0.779249,0.173626,0.849658,0.291615,0.174102,0.479869,0.025027,0.027203,0.010881,1.000000,1.000000,1.000000,1.000000,0.486726,0.628995,0.877483,0.047878,0.037486,0.011970,0.001088,0.004353
DeepSeek-1.5B,0.777778,0.333333,0.200000,0.176471,0.222222,0.187500,0.166667,0.166667,0.166667,0.166667,0.111111,0.857143,0.600000,1.000000,0.411765,0.785714,0.117647,0.235294,0.400000,0.444444,0.333333,0.166667,0.055556,0.166667,0.166667,1.000000,1.000000,1.000000,1.000000,0.416667,0.388889,0.222222,0.111111,0.187500,0.111111,0.166667,0.111111
DeepSeek-7B,0.724138,0.205882,0.205882,0.122449,0.318841,0.571429,0.900000,0.270270,0.500000,0.821429,0.057143,0.631579,0.392857,0.866667,0.552381,0.849462,0.171429,0.123810,0.631579,0.230000,0.264151,0.056604,0.018868,0.009434,0.037736,1.000000,1.000000,1.000000,1.000000,0.270270,0.250000,0.253731,0.009434,0.319149,0.038462,0.314286,0.018868
DeepSeek-14B,0.766954,0.027094,0.025411,0.009524,0.007444,0.061644,0.097222,0.010204,0.013175,0.004848,0.001186,0.419271,0.329545,0.814815,0.246914,0.646707,0.010766,0.038369,0.804829,0.221485,0.074822,0.008304,0.001186,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.198391,0.140898,0.237374,0.001186,0.308333,0.305785,0.012240,0.001186
DeepSeek-32B,0.682927,0.015351,0.008043,0.009050,0.009375,0.037647,0.009356,0.000000,0.000000,0.000000,0.000000,0.454768,0.401198,0.864269,0.170418,0.679775,0.010493,0.029661,0.260163,0.291866,0.100937,0.009356,0.003119,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.241164,0.177083,0.369792,0.000000,0.069547,0.038542,0.003119,0.001040
