solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-1.5B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Qwen2.5-3B,0.022000,0.000000,-0.002986,0.000000,-0.002436,0.007470,0.007297,0.022775,0.029438,0.026000,0.057761,-0.013295,0.034608,-0.050872,-0.002009,-0.033176,-0.025181,0.000552,-0.051966,-0.023596,-0.000671,-0.001387,0.000078,0.000471,0.003420,-0.078000,-0.078000,-0.078000,-0.078000,-0.000788,-0.020608,-0.001275,0.002418,0.003591,0.006802,0.007433,0.015525
Qwen2.5-7B,-0.022414,0.006346,0.030030,0.020044,0.054089,0.074501,0.071185,0.142243,0.149287,0.141573,0.210897,-0.001314,-0.350000,-0.010081,0.004509,-0.100998,0.087396,0.006869,-0.209475,0.004707,0.027100,0.016914,0.015726,0.012694,0.056504,-0.350000,-0.350000,-0.350000,-0.350000,-0.063731,-0.001777,0.040671,0.031733,0.071785,0.075558,0.089547,0.111133
Qwen2.5-14B,0.019000,0.009966,0.023036,0.027544,0.030891,0.052439,0.073054,0.109647,0.131280,0.115065,0.168015,-0.016182,-0.731000,0.057454,0.001271,0.007390,0.022446,0.014822,-0.109925,0.006313,0.015855,0.014902,0.008573,0.006639,0.036051,-0.731000,-0.731000,-0.731000,-0.731000,0.016553,0.000385,0.036829,0.047630,0.055978,0.057441,0.055022,0.079421
Qwen2.5-32B,0.063333,0.000000,-0.000351,-0.000214,0.002211,0.023546,0.019286,0.054840,0.041126,0.042173,0.060176,0.000047,-0.895000,-0.027820,0.032423,0.004406,0.000256,-0.001822,0.105000,0.000000,0.001655,0.000792,0.000000,0.000000,0.003390,-0.895000,-0.895000,-0.895000,-0.895000,-0.015864,0.013415,0.010585,0.026037,0.016276,0.018846,0.013537,0.030543
Qwen2.5-72B,-0.064333,0.000000,-0.000121,0.001186,-0.002695,0.014928,0.015774,0.052192,0.058103,0.031953,0.086069,0.008763,-0.881000,-0.010615,-0.007080,0.030522,0.008003,0.000414,0.119000,-0.001844,-0.000073,0.001472,0.000168,0.000000,0.000882,-0.881000,-0.881000,-0.881000,-0.881000,0.009193,0.007519,0.002200,0.022590,0.013309,0.018273,0.017063,0.031863
Llama3-1B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-3B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-8B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-70B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-1B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-3B,0.046308,0.001423,0.004558,0.009941,0.029439,0.016500,0.027171,0.048262,0.067022,0.106824,0.256632,-0.014475,-0.046000,0.021138,0.020747,0.025590,0.037083,0.041500,-0.046000,0.002963,0.014964,0.006332,0.007676,0.014847,0.067861,-0.046000,-0.046000,-0.046000,-0.046000,-0.001324,0.010180,0.012191,0.010698,0.019229,0.019808,0.025097,0.046184
Llama3-8B,0.041000,-0.000861,0.033307,0.071601,0.097566,0.037689,0.066264,0.111361,0.115731,0.174103,0.288557,0.040530,-0.459000,-0.030200,0.064815,0.069286,0.065888,0.056992,0.012226,-0.005622,0.003487,0.024940,0.016648,0.019079,0.063779,-0.459000,-0.459000,-0.459000,-0.459000,-0.025200,0.017406,0.020621,0.025656,0.035054,0.033927,0.053878,0.080458
Llama3-70B,0.010000,-0.000041,0.005998,0.002246,0.003168,0.003598,-0.000070,0.000973,0.000991,0.000000,0.001984,0.006240,-0.990000,0.010000,-0.012965,0.003656,0.004511,-0.001237,0.010000,0.001264,-0.000249,-0.000111,0.000000,0.000000,0.000991,-0.990000,-0.990000,-0.990000,-0.990000,0.002755,-0.001393,0.002980,-0.000010,0.000474,-0.000020,0.000000,-0.000010
DeepSeek-1.5B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
DeepSeek-7B,0.080804,-0.000703,0.003372,0.004739,0.001725,-0.004309,0.006243,0.003497,0.001725,0.002537,0.005175,0.042006,-0.003574,0.015820,-0.002496,-0.001253,0.000659,-0.003207,0.235540,0.001210,-0.005148,-0.007518,0.000394,0.000263,0.001457,-0.131000,-0.131000,-0.131000,-0.131000,-0.002274,-0.012093,-0.009660,0.000526,0.010772,0.005743,0.001057,0.000263
DeepSeek-14B,-0.009213,-0.000104,-0.000319,0.001646,0.000831,0.001778,0.006474,0.007555,0.003787,0.001724,0.015333,0.007640,0.036676,0.004455,0.003433,0.001580,0.000000,-0.000115,-0.053208,-0.000662,0.003059,0.000831,0.000000,0.000000,0.001835,-0.943000,-0.943000,-0.943000,-0.943000,-0.008173,-0.002378,0.000702,0.000888,-0.003560,0.005454,-0.000057,0.000000
DeepSeek-32B,0.005174,0.000958,-0.000134,0.000648,0.002758,-0.000453,0.004499,0.002880,0.001877,0.000958,0.009633,0.005204,0.014331,0.002853,0.000135,0.003922,0.000958,0.002183,0.015020,0.000958,-0.001257,0.001932,0.000958,0.000958,0.001918,-0.957000,-0.957000,-0.957000,-0.957000,-0.007667,0.001991,0.001845,0.002880,0.003018,0.000273,0.002839,0.001877
