solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-14B-Base,-0.061336,0.056760,0.047390,0.066874,0.081535,0.050637,0.065239,0.083951,0.083000,0.081554,0.083250,0.001810,0.021314,0.080993,0.034331,0.064967,0.079440,0.064710,0.063374,0.038782,0.031205,0.063343,0.064078,0.069505,0.073039,-0.858226,-0.858226,-0.858226,-0.858226,-0.013887,0.071778,0.078232,0.068663,0.050881,0.069137,0.073384,0.078069
Qwen2.5-32B-Base,-0.175176,0.098206,0.039960,0.061564,0.072121,0.030469,0.043270,0.051349,0.049682,0.050995,0.053296,-0.023349,0.031611,0.072935,0.076052,0.071811,0.044802,0.041078,0.081115,0.019322,0.028782,0.033135,0.034628,0.036633,0.040412,-0.850644,-0.850644,-0.850644,-0.850644,-0.031285,0.020620,0.042139,0.043185,0.043301,0.039186,0.043965,0.044686
Qwen2.5-72B-Base,-0.015400,0.041172,0.028728,0.033504,0.041254,0.038978,0.052266,0.056503,0.057487,0.057271,0.056613,0.050564,0.054612,0.046901,0.031511,0.041512,0.047137,0.037429,0.034673,0.030045,0.030733,0.039413,0.040220,0.041676,0.043408,-0.909780,-0.909780,-0.909780,-0.909780,0.014101,0.041447,0.044271,0.053461,0.034829,0.044654,0.052730,0.049124
Qwen2.5-0.5B,0.070052,0.226356,0.156495,0.242087,0.362950,0.279961,0.406565,0.521037,0.517833,0.522430,0.524107,-0.068895,0.240108,0.215929,0.201962,0.317718,0.427137,0.386710,0.065634,0.086621,0.129294,0.193734,0.397591,0.441673,0.493037,-0.463988,-0.463988,-0.463988,-0.463988,0.174770,0.216040,0.343641,0.468159,0.321215,0.440876,0.503014,0.507959
Qwen2.5-1.5B,0.079292,0.104899,0.068391,0.101792,0.148295,0.101113,0.174158,0.243244,0.245405,0.256410,0.255563,0.003219,0.028696,0.117549,0.102349,0.143674,0.174845,0.149578,0.081233,0.048874,0.036661,0.071075,0.158303,0.192257,0.214734,-0.725550,-0.725550,-0.725550,-0.725550,0.073965,0.078141,0.173624,0.224461,0.127965,0.190209,0.222136,0.236579
Qwen2.5-3B,0.019883,0.039599,0.022352,0.035184,0.057809,0.032813,0.065533,0.099377,0.100364,0.108564,0.113837,-0.009479,-0.183288,0.057710,0.050717,0.046672,0.067515,0.048108,0.054987,0.021472,0.006591,0.019212,0.045685,0.062195,0.083476,-0.864291,-0.864291,-0.864291,-0.864291,0.008610,0.038915,0.053836,0.075356,0.050121,0.069251,0.098005,0.095504
Qwen2.5-7B,-0.040865,0.033672,0.010329,0.020018,0.027449,0.021541,0.032319,0.052300,0.054688,0.057966,0.056369,-0.016011,-0.070557,0.023371,0.028291,0.027797,0.029546,0.014952,0.036530,0.010006,0.001938,0.005883,0.016522,0.022124,0.031809,-0.916603,-0.916603,-0.916603,-0.916603,0.020983,0.022824,0.034668,0.033597,0.018163,0.031195,0.038668,0.041064
Qwen2.5-14B,-0.002696,0.022252,0.005149,0.011101,0.014019,0.010530,0.016556,0.025952,0.024517,0.028035,0.028164,-0.000230,-0.047864,0.021104,0.013644,0.010561,0.016066,0.006301,0.012110,0.009002,0.003154,0.005868,0.006597,0.011815,0.016799,-0.939348,-0.939348,-0.939348,-0.939348,0.016832,0.011386,0.019062,0.015004,0.013558,0.014947,0.019310,0.020777
Qwen2.5-32B,-0.013741,0.013155,0.003465,0.007492,0.011172,0.010757,0.009419,0.015999,0.012990,0.012859,0.010708,-0.002218,-0.026255,0.014882,0.010470,0.006180,0.008554,0.005361,0.006807,0.004499,0.004506,0.003161,0.003903,0.004158,0.009932,-0.959060,-0.959060,-0.959060,-0.959060,0.019505,0.012517,0.023073,0.009268,0.005935,0.009739,0.010708,0.010076
Qwen2.5-72B,-0.007703,0.010395,0.004053,0.008167,0.009575,0.008075,0.009575,0.012799,0.015136,0.015802,0.018970,0.033210,-0.039571,0.014004,0.015299,0.008418,0.013309,0.006209,0.006670,0.003632,0.003064,0.003256,0.002618,0.004823,0.006151,-0.955269,-0.955269,-0.955269,-0.955269,-0.012359,0.003627,0.008495,0.011238,0.009700,0.009739,0.011449,0.011475
Llama3-1B-Base,-0.000758,-0.000758,0.999242,-0.000758,-0.000758,0.332575,-0.000758,0.999242,0.999242,0.999242,0.999242,-0.000758,-0.000758,-0.000758,0.249242,-0.000758,-0.000758,-0.000758,-0.000758,-0.000758,-0.000758,-0.000758,0.999242,-0.000758,0.999242,-0.000758,-0.000758,-0.000758,-0.000758,0.262400,-0.000758,-0.000758,0.999242,-0.000758,0.499242,0.999242,0.999242
Llama3-3B-Base,-0.003033,-0.003033,0.227737,0.291085,0.656058,0.496967,0.663634,0.796967,0.796967,0.796967,0.796967,0.134898,-0.003033,-0.003033,0.191598,0.580301,0.580301,0.488493,0.215717,0.090927,0.488493,0.746967,0.796967,0.568396,0.796967,-0.003033,-0.003033,-0.003033,-0.003033,-0.003033,0.201914,0.591562,0.663634,0.246967,0.796967,0.796967,0.663634
Llama3-8B-Base,-0.002274,0.997726,0.497726,0.497726,0.597726,0.497726,0.597726,0.597726,0.597726,0.597726,0.597726,-0.002274,-0.002274,-0.002274,0.497726,0.226297,0.597726,0.497726,0.179544,0.397726,0.497726,0.597726,0.597726,0.497726,0.597726,-0.002274,-0.002274,-0.002274,-0.002274,-0.002274,0.497726,-0.002274,0.597726,0.468314,0.369819,0.497726,0.597726
Llama3-70B-Base,-0.006823,0.993177,0.993177,0.759134,0.595586,0.638338,0.593177,0.636034,0.685484,0.664818,0.796748,-0.006823,-0.006823,0.993177,0.618177,0.724884,0.469367,0.613866,0.993177,0.629969,0.607212,0.531638,0.636034,0.636034,0.555677,-0.006823,-0.006823,-0.006823,-0.006823,0.346118,0.581962,0.554274,0.526510,0.498795,0.526510,0.636034,0.636034
Llama3-1B,0.376972,0.455500,0.513885,0.631390,0.762055,0.692655,0.754295,0.905325,0.905325,0.935605,0.903859,0.551478,-0.048522,0.824494,0.587994,0.629554,0.793563,0.826230,0.488792,0.437623,0.549609,0.715367,0.770923,0.886962,0.873353,-0.048522,-0.048522,-0.048522,-0.048522,0.516696,0.553270,0.665169,0.834160,0.671478,0.833831,0.890872,0.890872
Llama3-3B,0.063677,0.265369,0.202973,0.260831,0.295628,0.263640,0.303642,0.357400,0.364521,0.369434,0.365907,0.176773,0.156892,0.272436,0.267128,0.258977,0.298067,0.297945,0.191006,0.183168,0.210239,0.244242,0.286090,0.310447,0.346534,-0.609553,-0.609553,-0.609553,-0.609553,0.292200,0.220007,0.282252,0.330644,0.270208,0.323939,0.347282,0.357720
Llama3-8B,0.075450,0.115022,0.072573,0.104623,0.124499,0.099512,0.141616,0.162809,0.158538,0.169233,0.166566,0.045040,0.099372,0.109972,0.109709,0.104710,0.121148,0.122892,0.091880,0.059973,0.068708,0.087286,0.102991,0.115830,0.148390,-0.803639,-0.803639,-0.803639,-0.803639,0.121806,0.064892,0.091281,0.121528,0.114779,0.126468,0.148872,0.149730
Llama3-70B,0.017505,0.045876,0.023692,0.032407,0.033902,0.026342,0.032607,0.038155,0.036065,0.035758,0.036694,0.017522,-0.007951,0.032205,0.041531,0.028868,0.035058,0.034542,0.026735,0.023406,0.021919,0.026159,0.025713,0.028966,0.030365,-0.940106,-0.940106,-0.940106,-0.940106,-0.047701,0.035635,0.029746,0.027292,0.027788,0.030388,0.029735,0.030622
DeepSeek-1.5B,0.029390,0.061854,0.048653,0.058834,0.088506,0.047594,0.078021,0.150285,0.149119,0.156616,0.168474,-0.006107,-0.086656,0.059597,0.057822,0.070251,0.082316,0.097310,0.027184,0.037725,0.043517,0.064123,0.100658,0.115753,0.145405,-0.779378,-0.779378,-0.779378,-0.779378,-0.013072,0.050526,0.096474,0.130470,0.055735,0.104732,0.122943,0.134046
DeepSeek-7B,0.000567,0.030937,0.021292,0.017714,0.028007,0.026346,0.031011,0.046351,0.041452,0.042176,0.047763,-0.000473,0.009650,0.043054,0.028303,0.030043,0.027435,0.021766,0.002944,0.021547,0.014421,0.020938,0.026176,0.032622,0.041749,-0.890826,-0.890826,-0.890826,-0.890826,0.038930,0.023342,0.029851,0.042446,0.024771,0.039505,0.043525,0.048340
DeepSeek-14B,0.025138,0.010290,0.006307,0.008896,0.011443,0.011381,0.009776,0.022003,0.021624,0.023923,0.021929,-0.047239,0.030828,0.014757,0.007819,0.008618,0.010596,0.007491,-0.002166,0.013102,0.008588,0.007875,0.007875,0.009389,0.013908,-0.940106,-0.940106,-0.940106,-0.940106,0.001982,0.013543,0.011845,0.015308,0.008807,0.015322,0.015370,0.019861
DeepSeek-32B,0.008452,0.006906,0.003137,0.003373,0.004905,0.004288,0.006310,0.009839,0.012006,0.012174,0.012039,0.008229,-0.026874,0.013728,0.011541,0.003778,0.005148,0.002841,0.009512,0.002550,0.003959,0.002198,0.003479,0.003743,0.005162,-0.953753,-0.953753,-0.953753,-0.953753,0.006343,0.007401,0.012284,0.004350,0.000151,0.005524,0.008805,0.007512
