solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-7B,0.034000,0.035167,0.069006,0.033703,0.077916,0.096680,0.171987,0.274337,0.275742,0.270190,0.252791,0.002415,-0.187264,-0.014275,0.053309,0.079500,0.188398,0.055449,0.066455,0.051387,0.080503,0.083634,0.090060,0.111857,0.088664,-0.706000,-0.706000,-0.706000,-0.706000,0.062169,0.060969,0.092972,0.098233,0.085581,0.139209,0.191567,0.199806
Qwen2.5-14B,0.212529,0.290502,0.310216,0.288901,0.310500,0.331244,0.360383,0.385732,0.387366,0.380883,0.372897,0.246157,0.284894,0.288988,0.324246,0.326256,0.372685,0.301024,0.305045,0.297669,0.321886,0.332396,0.320783,0.341532,0.321619,-0.611000,-0.611000,-0.611000,-0.611000,0.293230,0.313884,0.307735,0.320057,0.328375,0.350844,0.358841,0.361930
Qwen2.5-32B,0.065667,0.160839,0.168926,0.169914,0.202039,0.199137,0.233579,0.293326,0.299000,0.284935,0.272611,0.172744,-0.190439,0.150048,0.168767,0.182169,0.255492,0.193131,0.225935,0.171498,0.193203,0.219223,0.203824,0.218631,0.220647,-0.701000,-0.701000,-0.701000,-0.701000,0.166384,0.181422,0.259812,0.214205,0.189511,0.222382,0.239940,0.251446
Qwen2.5-72B,0.075000,0.017773,0.021515,0.009900,0.014643,0.041814,0.063235,0.068555,0.075000,0.073920,0.070694,-0.006524,-0.110022,0.001455,0.032429,0.027436,0.050641,0.012032,0.019464,0.006816,0.039274,0.043421,0.041738,0.040079,0.022368,-0.925000,-0.925000,-0.925000,-0.925000,0.004912,0.009716,0.026164,0.026766,0.041779,0.054679,0.061141,0.060075
Llama3-1B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-3B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-8B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-70B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-1B,0.235714,0.273866,0.263641,0.261703,0.588670,0.427009,0.766949,0.488160,0.823362,0.703655,0.881818,0.242943,-0.050000,0.338369,0.275370,0.950000,0.698435,0.375236,0.222134,0.224361,0.334615,0.411538,0.521429,0.650000,0.539744,-0.050000,-0.050000,-0.050000,-0.050000,0.182342,0.278469,0.328491,0.645652,0.392307,0.639655,0.674521,0.761321
Llama3-3B,0.244000,0.318477,0.244023,0.275432,0.364997,0.326050,0.486279,0.571976,0.610452,0.611816,0.613189,0.184092,-0.130569,0.155464,0.308480,0.293545,0.597635,0.361063,0.122689,0.241349,0.313626,0.375479,0.406828,0.471305,0.418621,-0.376000,-0.376000,-0.376000,-0.376000,0.242624,0.244514,0.311585,0.414497,0.294337,0.506714,0.550844,0.551136
Llama3-8B,0.074642,0.103048,0.121967,0.147530,0.243741,0.189339,0.339507,0.387027,0.400660,0.408769,0.405982,0.122838,-0.081617,-0.084265,0.143995,0.182143,0.102717,0.178725,0.091520,0.073868,0.141933,0.191348,0.199780,0.287240,0.180097,-0.548000,-0.548000,-0.548000,-0.548000,0.061810,0.117806,0.158588,0.144446,0.118458,0.327253,0.338783,0.369949
Llama3-70B,0.022176,0.001356,0.011024,0.009638,0.008143,0.054714,0.076652,0.081000,0.081000,0.078828,0.077746,0.016232,-0.107402,0.003095,0.030877,0.015270,0.061664,0.013831,0.006246,-0.007052,0.039333,0.031298,0.031159,0.048532,0.048021,-0.919000,-0.919000,-0.919000,-0.919000,-0.005571,0.020114,0.006982,0.020850,0.034984,0.071185,0.075583,0.077732
DeepSeek-1.5B,0.982000,0.743905,0.764609,0.769500,0.805529,0.767235,0.771474,0.771474,0.864353,0.771474,0.870889,0.489042,0.982000,-0.018000,0.823121,0.737245,0.823121,0.767894,0.848310,0.751231,0.782000,0.771474,0.832000,0.815333,0.815333,-0.018000,-0.018000,-0.018000,-0.018000,0.982000,0.715333,0.830485,0.824105,0.836015,0.870889,0.771474,0.782000
DeepSeek-7B,0.787102,0.817226,0.846476,0.837217,0.847767,0.760485,0.496273,0.864718,0.777333,0.765137,0.855517,0.742000,0.795902,0.695512,0.853553,0.813341,0.850441,0.842915,0.859392,0.870082,0.811647,0.846381,0.830937,0.839946,0.856264,-0.106000,-0.106000,-0.106000,-0.106000,0.811014,0.828195,0.851629,0.839946,0.819217,0.838405,0.839373,0.848128
DeepSeek-14B,0.125314,0.144105,0.143492,0.146629,0.147439,0.138390,0.137671,0.142822,0.144671,0.142897,0.144104,0.144892,0.151720,0.128284,0.146213,0.147027,0.148767,0.144815,0.124911,0.147940,0.139366,0.145180,0.145263,0.145277,0.145277,-0.843000,-0.843000,-0.843000,-0.843000,0.153314,0.142422,0.145469,0.144104,0.142909,0.135065,0.140887,0.142948
DeepSeek-32B,0.038000,0.038000,0.038000,0.038000,0.038000,0.038000,0.038000,0.038000,0.038000,0.038000,0.038000,0.038000,0.038000,0.038000,0.038000,0.038000,0.038000,0.038000,0.038000,0.038000,0.038000,0.038000,0.038000,0.038000,0.038000,-0.962000,-0.962000,-0.962000,-0.962000,0.038000,0.038000,0.038000,0.038000,0.038000,0.038000,0.038000,0.038000
