solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-3B,0.032432,0.327402,0.366102,0.394316,0.438462,0.439306,0.708464,0.890566,0.908397,0.893939,0.896296,0.050633,0.391304,0.268293,0.333884,0.441913,0.525510,0.381395,0.150943,0.292845,0.275789,0.299020,0.433566,0.458333,0.464491,0.000000,0.000000,0.000000,0.000000,0.155844,0.271493,0.364055,0.394040,0.587814,0.784053,0.817568,0.831081
Qwen2.5-7B,0.090909,0.505814,0.495289,0.495726,0.549928,0.536082,0.758197,0.872727,0.909524,0.914286,0.892523,0.032432,0.444444,0.300654,0.466576,0.584071,0.603509,0.473620,0.250000,0.423493,0.386603,0.426299,0.494792,0.520584,0.488665,0.000000,0.000000,0.000000,0.000000,0.185185,0.265849,0.453961,0.488889,0.650224,0.798301,0.829060,0.836207
Qwen2.5-14B,0.106918,0.505051,0.521964,0.498013,0.562092,0.561497,0.767568,0.887597,0.906188,0.920635,0.904580,0.084388,0.338983,0.335165,0.498652,0.535433,0.585586,0.487912,0.270463,0.455056,0.431839,0.475814,0.513393,0.543601,0.535469,0.000000,0.000000,0.000000,0.000000,0.183206,0.355872,0.446602,0.514085,0.719149,0.805243,0.849910,0.835125
Qwen2.5-32B,0.077612,0.559471,0.569740,0.551810,0.600000,0.602740,0.779715,0.882051,0.920578,0.921708,0.910345,0.104803,0.200000,0.349614,0.520860,0.576812,0.616216,0.542767,0.276094,0.465789,0.467033,0.511538,0.564835,0.554477,0.563877,0.000000,0.000000,0.000000,0.000000,0.157143,0.355786,0.495274,0.547945,0.691176,0.830189,0.845528,0.859477
Qwen2.5-72B,0.114804,0.533333,0.564165,0.593596,0.616487,0.601485,0.778980,0.890756,0.921191,0.926829,0.897479,0.068376,0.400000,0.255682,0.532838,0.606432,0.639205,0.581066,0.171429,0.503639,0.483696,0.523438,0.565875,0.591362,0.553148,0.000000,0.000000,0.000000,0.000000,0.282609,0.434655,0.487805,0.546286,0.685217,0.794913,0.827372,0.852989
Llama3-1B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-3B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-8B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-70B-Base,0.222222,0.000000,0.500000,0.000000,0.333333,0.000000,0.000000,0.400000,0.333333,0.500000,0.666667,0.000000,0.000000,0.000000,0.000000,0.500000,0.285714,0.333333,0.000000,0.111111,0.153846,0.200000,0.400000,0.333333,0.250000,0.285714,0.000000,0.000000,0.000000,0.153846,0.400000,0.000000,0.285714,0.666667,0.571429,0.800000,0.800000
Llama3-1B,0.000000,0.297872,0.133333,0.172414,0.153846,0.252632,0.465116,0.765957,0.717949,0.750000,0.750000,0.100000,0.000000,0.162162,0.037594,0.130435,0.092784,0.138889,0.027586,0.068966,0.052174,0.170213,0.372881,0.285714,0.489796,0.000000,0.000000,0.000000,0.000000,0.095694,0.047431,0.134328,0.147059,0.344828,0.578947,0.619048,0.708333
Llama3-3B,0.153153,0.233766,0.209115,0.270270,0.281938,0.354331,0.617143,0.847458,0.858757,0.802260,0.812834,0.126984,0.400000,0.036697,0.269430,0.183575,0.295302,0.343066,0.235616,0.208038,0.235495,0.278539,0.306452,0.391960,0.458874,0.000000,0.000000,0.000000,0.000000,0.117021,0.164134,0.234899,0.313725,0.454545,0.611465,0.786885,0.762431
Llama3-8B,0.090909,0.373832,0.388664,0.289308,0.367647,0.451064,0.736842,0.920000,0.870748,0.857143,0.874172,0.166667,0.153846,0.134615,0.215962,0.400000,0.362416,0.435294,0.167488,0.276527,0.264875,0.373239,0.479263,0.544503,0.574586,0.000000,0.000000,0.000000,0.000000,0.210526,0.153846,0.240000,0.294840,0.593220,0.753247,0.810811,0.812500
Llama3-70B,0.172566,0.380000,0.556497,0.429603,0.388000,0.517915,0.669039,0.859649,0.890943,0.853616,0.881864,0.120603,0.421053,0.240964,0.423012,0.421986,0.433437,0.513333,0.347305,0.518784,0.538025,0.546125,0.560000,0.600592,0.609687,0.000000,0.000000,0.000000,0.000000,0.306709,0.357595,0.423611,0.573593,0.530000,0.709552,0.832776,0.831974
DeepSeek-1.5B,0.557377,0.880455,0.822606,0.872894,0.883994,0.875591,0.886297,0.880342,0.886981,0.890805,0.888252,0.390041,0.486486,0.215569,0.797853,0.592798,0.881844,0.880466,0.277419,0.822695,0.872247,0.887304,0.886364,0.885106,0.885106,0.000000,0.000000,0.000000,0.000000,0.527778,0.854573,0.860182,0.882857,0.731707,0.878120,0.882857,0.883523
DeepSeek-7B,0.459813,0.961538,0.903160,0.962598,0.961211,0.953535,0.950758,0.961646,0.963517,0.965453,0.967320,0.419890,0.614493,0.262877,0.858427,0.644248,0.964218,0.964015,0.300781,0.857471,0.945350,0.959775,0.967381,0.965517,0.962687,0.000000,0.000000,0.000000,0.000000,0.541667,0.935834,0.939271,0.963517,0.798587,0.953555,0.962477,0.964618
DeepSeek-14B,0.520325,0.968137,0.906280,0.960802,0.961981,0.949185,0.946990,0.964192,0.964192,0.965998,0.965035,0.470309,0.537815,0.282958,0.865145,0.623794,0.965639,0.967228,0.258687,0.846906,0.953819,0.965998,0.966899,0.966957,0.961471,0.000000,0.000000,0.000000,0.000000,0.481481,0.938889,0.949814,0.965998,0.805281,0.947842,0.965879,0.966957
DeepSeek-32B,0.534591,0.965842,0.924751,0.976784,0.968067,0.964642,0.960068,0.977593,0.976705,0.978441,0.975934,0.462287,0.583120,0.254601,0.866995,0.613003,0.967851,0.971867,0.270650,0.855967,0.956522,0.973378,0.976783,0.977630,0.976744,0.000000,0.000000,0.000000,0.000000,0.564103,0.954704,0.955066,0.974231,0.794433,0.954740,0.974102,0.977630
