solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-7B,0.630000,0.293532,0.435766,0.405031,0.525526,0.544000,0.525000,0.639000,0.649000,0.638000,0.726000,0.510542,0.111111,0.498994,0.459735,0.457355,0.589431,0.407407,0.623477,0.417620,0.425425,0.399000,0.393000,0.385000,0.489000,0.000000,0.000000,0.000000,0.000000,0.422794,0.446374,0.471838,0.432866,0.535312,0.530000,0.554000,0.591000
Qwen2.5-14B,0.299000,0.764463,0.755765,0.737651,0.644221,0.714000,0.809000,0.859000,0.881882,0.867000,0.917000,0.541892,0.000000,0.445559,0.425397,0.468478,0.615542,0.687691,0.267896,0.682477,0.727455,0.749000,0.740000,0.740000,0.778000,0.000000,0.000000,0.000000,0.000000,0.552803,0.582406,0.711409,0.792169,0.715875,0.798000,0.801000,0.829000
Qwen2.5-32B,0.149000,0.913876,0.886179,0.894201,0.742394,0.773000,0.888000,0.948000,0.938000,0.940000,0.958000,0.578877,0.000000,0.225061,0.395706,0.531325,0.806061,0.855567,0.114249,0.894737,0.880762,0.895000,0.895000,0.895000,0.897000,0.000000,0.000000,0.000000,0.000000,0.463542,0.666667,0.859556,0.923771,0.838776,0.912000,0.909000,0.928000
Qwen2.5-72B,0.157000,0.901575,0.881339,0.878024,0.802803,0.819000,0.857000,0.936000,0.941000,0.916000,0.970000,0.553244,0.000000,0.279302,0.524731,0.217853,0.601015,0.865866,0.113734,0.784794,0.873874,0.874000,0.876000,0.881000,0.882000,0.000000,0.000000,0.000000,0.000000,0.416988,0.716448,0.828905,0.905717,0.793068,0.888000,0.900000,0.915000
Llama3-1B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-3B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-8B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-70B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-1B,0.920188,0.321101,0.533962,0.965649,0.995185,0.745710,0.965679,1.000000,0.998440,1.000000,1.000000,0.464765,0.724138,0.993243,0.923333,0.783784,0.998390,0.989028,0.553299,0.485294,0.217188,0.862715,0.770671,0.904836,0.989080,0.000000,0.000000,0.000000,0.000000,0.376923,0.505495,0.852649,0.879687,0.788430,0.916928,0.976599,0.992200
Llama3-3B,0.897938,0.052632,0.108137,0.201774,0.442248,0.360825,0.411340,0.544330,0.627835,0.737113,0.890722,0.804781,0.333333,0.843972,0.733546,0.452381,0.518248,0.534715,0.926659,0.099572,0.299278,0.141237,0.163918,0.268041,0.630928,0.000000,0.000000,0.000000,0.000000,0.431138,0.415193,0.315483,0.211180,0.349087,0.326804,0.380412,0.532990
Llama3-8B,0.538229,0.466258,0.531332,0.563256,0.594310,0.533199,0.581489,0.651911,0.658610,0.732394,0.844064,0.537534,0.500000,0.534965,0.548173,0.572857,0.570415,0.560451,0.535079,0.445619,0.466264,0.508048,0.490946,0.495976,0.578046,0.000000,0.000000,0.000000,0.000000,0.460383,0.510574,0.510393,0.509054,0.529897,0.525151,0.561368,0.605634
Llama3-70B,0.067000,0.983539,0.629787,0.264211,0.731781,0.781000,0.983000,0.989000,0.991000,0.990000,0.992000,0.537012,0.000000,0.022008,0.067916,0.632487,0.730769,0.783494,0.146394,0.713105,0.966565,0.979000,0.990000,0.990000,0.991000,0.000000,0.000000,0.000000,0.000000,0.614499,0.524623,0.852298,0.988989,0.936747,0.988000,0.990000,0.989000
DeepSeek-1.5B,0.706573,0.017073,0.303457,0.121343,0.359837,0.327952,0.221551,0.769153,0.751509,0.921529,0.706237,0.529600,0.750000,0.702797,0.194949,0.859408,0.476483,0.305015,0.689420,0.155811,0.090817,0.051308,0.076459,0.108652,0.132797,0.000000,0.000000,0.000000,0.000000,0.331890,0.153380,0.132771,0.250252,0.291963,0.176589,0.721774,0.656942
DeepSeek-7B,0.557831,0.141856,0.155361,0.157110,0.142285,0.126775,0.185557,0.155311,0.142285,0.148297,0.167335,0.557637,0.610329,0.402439,0.176042,0.176946,0.134538,0.133803,0.785961,0.118582,0.145211,0.123246,0.132265,0.131263,0.140281,0.000000,0.000000,0.000000,0.000000,0.291866,0.149598,0.211087,0.133267,0.287159,0.171343,0.137412,0.131263
DeepSeek-14B,0.408039,0.935018,0.888655,0.937431,0.942000,0.942598,0.911000,0.950000,0.947000,0.942000,0.959000,0.496680,0.431373,0.369898,0.852342,0.872449,0.943662,0.940524,0.175615,0.935897,0.900000,0.942000,0.943000,0.943000,0.944000,0.000000,0.000000,0.000000,0.000000,0.772512,0.902903,0.830290,0.943000,0.810865,0.927000,0.942000,0.943000
DeepSeek-32B,0.876096,0.955340,0.930288,0.952381,0.956914,0.922330,0.953954,0.959960,0.957958,0.957958,0.965966,0.645946,0.508065,0.523416,0.892189,0.767984,0.957916,0.942886,0.860406,0.956693,0.866600,0.936937,0.957958,0.957958,0.958959,0.000000,0.000000,0.000000,0.000000,0.717770,0.915916,0.776765,0.959960,0.848089,0.941884,0.958959,0.957958
