solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen3-32B,0.399756,0.846847,0.041739,0.816296,0.980884,0.952830,0.984542,0.996441,0.995255,0.996441,0.996441,0.688525,0.462500,0.111969,0.851319,0.266207,0.986951,0.956989,0.702609,0.672258,0.906287,0.965599,0.994069,0.996441,0.996441,0.000000,0.000000,0.000000,0.000000,0.702643,0.794012,0.575685,0.996441,0.906250,0.963139,0.994062,0.996441
Qwen2.5-0.5B-Base,0.437158,0.781513,0.291925,0.871795,0.920635,0.492386,0.842640,0.959391,0.949239,0.974619,0.954315,0.455556,0.250000,0.858268,0.622449,0.884146,0.950276,0.936782,0.660714,0.531250,0.541667,0.771574,0.959391,0.964467,0.736041,0.000000,0.000000,0.000000,0.000000,0.551136,0.722513,0.928205,0.964467,0.470899,0.756345,0.918782,0.934010
Qwen2.5-1.5B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Qwen2.5-3B-Base,0.451794,0.559653,0.551899,0.636136,0.684271,0.760045,0.913043,0.935340,0.930881,0.939799,0.935340,0.487113,0.375000,0.450147,0.657208,0.514575,0.555936,0.675894,0.532833,0.583969,0.671508,0.563128,0.744705,0.773690,0.765886,0.000000,0.000000,0.000000,0.000000,0.554987,0.527809,0.493135,0.726257,0.769669,0.875139,0.875139,0.930881
Qwen2.5-7B-Base,0.370315,0.608247,0.614458,0.652101,0.678843,0.784108,0.859070,0.935435,0.946027,0.936937,0.934033,0.456000,0.473684,0.388778,0.688923,0.503425,0.607692,0.672840,0.457071,0.600671,0.658171,0.574213,0.796102,0.829085,0.818591,0.000000,0.000000,0.000000,0.000000,0.565530,0.554180,0.436834,0.764618,0.739269,0.887218,0.907046,0.944528
Qwen2.5-14B-Base,0.271067,0.611111,0.616588,0.647604,0.646307,0.841737,0.938375,0.969188,0.962185,0.959384,0.953782,0.497717,0.416667,0.270522,0.712251,0.456556,0.526619,0.661337,0.404018,0.687097,0.740896,0.470588,0.820728,0.855742,0.876751,0.000000,0.000000,0.000000,0.000000,0.575000,0.490427,0.353868,0.809859,0.847042,0.918768,0.946779,0.946779
Qwen2.5-32B-Base,0.248563,0.558511,0.616352,0.756589,0.792208,0.826896,0.941429,0.980000,0.977143,0.978571,0.965714,0.614286,0.583333,0.324864,0.712230,0.427683,0.520290,0.791728,0.467500,0.667797,0.764286,0.581429,0.862857,0.897143,0.880000,0.000000,0.000000,0.000000,0.000000,0.530449,0.487445,0.345029,0.839771,0.841481,0.915594,0.934286,0.960000
Qwen2.5-72B-Base,0.216809,0.694595,0.693850,0.809585,0.842683,0.869671,0.964677,0.992692,0.995128,0.989038,0.973203,0.500000,0.571429,0.273519,0.724390,0.357724,0.429803,0.825553,0.334076,0.696133,0.790499,0.576127,0.900122,0.935445,0.907430,0.000000,0.000000,0.000000,0.000000,0.560217,0.491294,0.291513,0.882784,0.873153,0.947625,0.952497,0.969549
Qwen2.5-0.5B,0.875000,0.980462,0.893572,0.951505,0.971104,0.778557,0.907816,0.991000,0.992000,0.992000,0.988000,0.269095,0.909091,0.966981,0.788520,0.951192,0.940997,0.946776,0.732468,0.800000,0.712713,0.872000,0.891000,0.960000,0.688000,0.000000,0.000000,0.000000,0.000000,0.681351,0.782474,0.916981,0.966000,0.494737,0.883768,0.972000,0.957000
Qwen2.5-1.5B,0.549603,0.459144,0.550107,0.546667,0.628283,0.684524,0.898810,0.950397,0.954365,0.950397,0.948413,0.484615,0.000000,0.554960,0.628743,0.604215,0.595190,0.647541,0.442748,0.479029,0.648810,0.588469,0.748016,0.791667,0.767857,0.000000,0.000000,0.000000,0.000000,0.501071,0.567677,0.580000,0.716270,0.716024,0.871032,0.916667,0.918651
Qwen2.5-3B,0.391304,0.545977,0.631004,0.648993,0.695109,0.770186,0.926501,0.982365,0.984472,0.985507,0.975155,0.486842,0.333333,0.411017,0.647609,0.628205,0.607925,0.673981,0.506352,0.601896,0.709544,0.651139,0.786749,0.811594,0.763731,0.000000,0.000000,0.000000,0.000000,0.536446,0.575053,0.470276,0.754404,0.769799,0.883023,0.928571,0.942029
Qwen2.5-7B,0.295455,0.630588,0.700541,0.726115,0.772257,0.784091,0.891529,0.977273,0.979339,0.973140,0.960744,0.466934,0.400000,0.355140,0.673554,0.527808,0.552192,0.736788,0.458678,0.694836,0.753099,0.663223,0.798554,0.822314,0.795455,0.000000,0.000000,0.000000,0.000000,0.566514,0.546025,0.382690,0.789855,0.793319,0.851240,0.912190,0.920455
Qwen2.5-14B,0.136364,0.797297,0.825954,0.888554,0.899408,0.890029,0.973607,0.995601,0.998534,0.992669,0.985337,0.501639,1.000000,0.292115,0.715125,0.567026,0.539143,0.886598,0.517766,0.786340,0.860704,0.793255,0.920821,0.942815,0.932551,0.000000,0.000000,0.000000,0.000000,0.615016,0.571642,0.288722,0.904552,0.914454,0.956012,0.972141,0.975073
Qwen2.5-32B,0.177122,0.808786,0.744516,0.857683,0.872976,0.857319,0.938499,0.995080,1.000000,0.987700,0.976630,0.510297,0.142857,0.331412,0.724477,0.505852,0.576923,0.851669,0.434243,0.761216,0.806888,0.694957,0.901599,0.921279,0.918819,0.000000,0.000000,0.000000,0.000000,0.575458,0.549505,0.315000,0.896552,0.870050,0.926199,0.945879,0.956950
Qwen2.5-72B,0.110553,0.798030,0.882353,0.928205,0.919436,0.918593,0.987940,0.993970,1.000000,0.998995,0.995980,0.552795,0.333333,0.224764,0.727823,0.594070,0.580645,0.907164,0.526923,0.817873,0.892137,0.785930,0.944724,0.953769,0.941709,0.000000,0.000000,0.000000,0.000000,0.602975,0.645685,0.265641,0.917505,0.926978,0.971859,0.986935,0.984925
Llama3-1B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-3B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-8B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-70B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-1B,0.684524,0.640000,0.578431,0.595506,0.722222,0.723077,0.891892,0.768421,0.909091,0.819672,0.928571,0.612903,0.400000,0.663462,0.568750,0.718954,0.713376,0.696774,0.574468,0.650602,0.595238,0.690476,0.732143,0.750000,0.744048,0.000000,0.000000,0.000000,0.000000,0.505376,0.551948,0.650685,0.755952,0.641026,0.833333,0.853933,0.898810
Llama3-3B,0.452632,0.610553,0.570611,0.593090,0.624161,0.737500,0.902827,0.955000,0.974446,0.946117,0.978947,0.488764,0.125000,0.452252,0.682927,0.460526,0.494624,0.605919,0.440716,0.558725,0.683735,0.562406,0.771429,0.783459,0.796992,0.000000,0.000000,0.000000,0.000000,0.540000,0.500864,0.485857,0.754917,0.739583,0.900826,0.934010,0.945865
Llama3-8B,0.412733,0.519630,0.603234,0.586885,0.520238,0.758105,0.914321,0.956161,0.961722,0.926220,0.961581,0.502304,0.366667,0.383412,0.644544,0.403206,0.404378,0.635650,0.439189,0.449552,0.653846,0.608123,0.704720,0.720088,0.729967,0.000000,0.000000,0.000000,0.000000,0.500778,0.585666,0.521591,0.633370,0.698413,0.852941,0.905162,0.935236
Llama3-70B,0.140140,0.801449,0.805339,0.776940,0.736789,0.909910,0.992993,1.000000,1.000000,0.997998,0.996997,0.537102,0.210526,0.199770,0.852705,0.336735,0.279919,0.785642,0.213693,0.668585,0.806807,0.533534,0.929930,0.944945,0.958959,0.000000,0.000000,0.000000,0.000000,0.507567,0.399160,0.184584,0.899900,0.924644,0.979980,0.993994,0.992993
DeepSeek-1.5B,0.363636,0.500000,0.650000,0.681818,0.695652,0.666667,0.695652,0.695652,0.782609,0.695652,0.826087,0.222222,0.500000,0.117647,0.590909,0.333333,0.772727,0.666667,0.615385,0.521739,0.608696,0.695652,0.826087,0.739130,0.739130,0.000000,0.000000,0.000000,0.000000,0.615385,0.521739,0.727273,0.782609,0.750000,0.826087,0.695652,0.739130
DeepSeek-7B,0.290323,0.729730,0.767123,0.814815,0.666667,0.428571,0.093750,0.725000,0.500000,0.213115,0.910714,0.358974,0.586207,0.156250,0.464286,0.183673,0.803571,0.839286,0.395062,0.766355,0.690265,0.902655,0.920354,0.938053,0.929204,0.000000,0.000000,0.000000,0.000000,0.692308,0.714286,0.732394,0.938053,0.650000,0.909910,0.666667,0.938053
DeepSeek-14B,0.238788,0.961259,0.966027,0.981258,0.984127,0.931973,0.893750,0.979849,0.975389,0.980952,0.986014,0.580977,0.677419,0.193758,0.749696,0.363104,0.982332,0.952719,0.204724,0.775033,0.910152,0.980186,0.987179,0.988345,0.988345,0.000000,0.000000,0.000000,0.000000,0.802111,0.849265,0.760000,0.986014,0.682731,0.658915,0.975845,0.984848
DeepSeek-32B,0.317073,0.984649,0.991957,0.990950,0.990625,0.962353,0.990644,1.000000,1.000000,1.000000,1.000000,0.545232,0.598802,0.135731,0.829582,0.320225,0.989507,0.970339,0.739837,0.708134,0.899063,0.990644,0.996881,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.758836,0.822917,0.630208,1.000000,0.930453,0.961458,0.996881,0.998960
