solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-1.5B,0.110000,0.222222,0.001052,0.002442,0.000000,0.064000,0.001000,0.000000,0.000000,0.000000,0.001000,0.925764,1.000000,0.006410,0.004278,0.000000,0.000000,0.002121,0.570891,0.198079,0.244489,0.020000,0.013000,0.008000,0.004000,0.000000,0.000000,0.000000,0.000000,0.035008,0.067005,0.034521,0.021000,0.019197,0.006018,0.001000,0.005000
Qwen2.5-3B,0.046000,0.704225,0.032596,0.026651,0.028141,0.332999,0.002000,0.000000,0.000000,0.000000,0.001000,0.475379,0.052632,0.200000,0.100446,0.013237,0.005020,0.002062,0.637584,0.886850,0.603000,0.007000,0.026000,0.018000,0.012000,0.000000,0.000000,0.000000,0.000000,0.387468,0.107628,0.010163,0.039000,0.077354,0.044000,0.000000,0.000000
Qwen2.5-7B,0.042094,0.888031,0.404110,0.348758,0.362878,0.458932,0.051335,0.049281,0.052361,0.050308,0.054415,0.516484,0.000000,0.434870,0.552036,0.203144,0.194215,0.191781,0.741497,0.934596,0.825462,0.047228,0.304928,0.248460,0.195072,0.000000,0.000000,0.000000,0.000000,0.465638,0.294421,0.009365,0.268519,0.143705,0.097536,0.048255,0.063655
Qwen2.5-14B,0.057292,0.775401,0.565826,0.450658,0.484768,0.479167,0.009115,0.005208,0.003906,0.005208,0.022135,0.509091,0.250000,0.298000,0.621813,0.314410,0.410691,0.375000,0.665877,0.904762,0.733681,0.108073,0.497396,0.477865,0.338542,0.000000,0.000000,0.000000,0.000000,0.410208,0.408432,0.010681,0.476378,0.206587,0.085938,0.014323,0.033854
Qwen2.5-32B,0.036244,0.876190,0.492593,0.353945,0.462838,0.443163,0.013180,0.011532,0.004942,0.008237,0.024712,0.491935,0.000000,0.305714,0.618966,0.221811,0.386139,0.342327,0.735941,0.904762,0.864686,0.080725,0.446458,0.477759,0.314662,0.000000,0.000000,0.000000,0.000000,0.415049,0.310631,0.013423,0.462687,0.169591,0.079077,0.014827,0.034596
Qwen2.5-72B,0.023284,0.885417,0.694444,0.621918,0.660912,0.559509,0.068627,0.071078,0.069853,0.069853,0.094363,0.506438,1.000000,0.331967,0.588160,0.307393,0.556373,0.623296,0.538106,0.727412,0.792638,0.164216,0.471814,0.549020,0.508578,0.000000,0.000000,0.000000,0.000000,0.437781,0.124372,0.002509,0.561644,0.126100,0.164417,0.075980,0.079657
Llama3-1B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-3B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-8B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-70B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-1B,0.017000,0.011827,0.025105,0.006002,0.001003,0.042042,0.001000,0.000000,0.000000,0.000000,0.000000,0.090571,0.000000,0.013480,0.005411,0.007231,0.001019,0.019173,0.167610,0.086957,0.090090,0.000000,0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038074,0.058233,0.020040,0.032000,0.023785,0.003000,0.000000,0.000000
Llama3-3B,0.032032,0.084130,0.020585,0.005376,0.000000,0.142142,0.002000,0.000000,0.001000,0.000000,0.000000,0.112228,0.000000,0.020548,0.080308,0.000000,0.000000,0.004188,0.313953,0.362140,0.206000,0.000000,0.010000,0.002000,0.003000,0.000000,0.000000,0.000000,0.000000,0.111520,0.095382,0.014070,0.040000,0.024313,0.019000,0.000000,0.000000
Llama3-8B,0.011000,0.023229,0.023469,0.008138,0.005000,0.059118,0.000000,0.000000,0.000000,0.000000,0.000000,0.027586,0.002466,0.024339,0.022610,0.000000,0.001005,0.001007,0.067172,0.081319,0.095095,0.001000,0.000000,0.003000,0.003000,0.000000,0.000000,0.000000,0.000000,0.036803,0.031124,0.002006,0.006000,0.021407,0.007000,0.000000,0.000000
Llama3-70B,0.018008,0.068143,0.122748,0.082569,0.039785,0.213150,0.007400,0.004228,0.007400,0.005285,0.011628,0.141215,0.011364,0.035433,0.050000,0.009164,0.048128,0.011905,0.183486,0.229050,0.157672,0.000000,0.058140,0.088795,0.061376,0.000000,0.000000,0.000000,0.000000,0.104278,0.082891,0.012780,0.191332,0.065556,0.072939,0.019027,0.010571
DeepSeek-1.5B,0.014127,0.021429,0.029175,0.028112,0.027000,0.035035,0.016000,0.013000,0.014000,0.015000,0.013000,0.013320,0.002088,0.003052,0.012097,0.006054,0.019019,0.016032,0.018293,0.023303,0.028000,0.006000,0.026000,0.029000,0.027000,0.000000,0.000000,0.000000,0.000000,0.004065,0.021000,0.009000,0.027000,0.020020,0.020000,0.018018,0.013000
DeepSeek-7B,0.334152,0.583196,0.696864,0.699766,0.709898,0.711035,0.686364,0.707622,0.707955,0.707955,0.705682,0.275000,0.155280,0.094961,0.555822,0.497041,0.673516,0.674365,0.385307,0.571661,0.406606,0.609091,0.701136,0.709091,0.704545,0.000000,0.000000,0.000000,0.000000,0.392351,0.495434,0.301050,0.678409,0.547564,0.620455,0.684091,0.710227
DeepSeek-14B,0.428571,0.469880,0.617391,0.607143,0.617391,0.600000,0.617391,0.617391,0.617391,0.617391,0.617391,0.140625,0.080000,0.080000,0.527778,0.450450,0.608696,0.608696,0.443038,0.388889,0.460870,0.460870,0.617391,0.617391,0.617391,0.000000,0.000000,0.000000,0.000000,0.284091,0.373913,0.336283,0.591304,0.508772,0.600000,0.617391,0.608696
DeepSeek-32B,0.000000,0.037037,0.037037,0.037037,0.037037,0.037037,0.000000,0.000000,0.000000,0.037037,0.037037,0.000000,0.037037,0.000000,0.000000,0.000000,0.037037,0.000000,0.000000,0.037037,0.000000,0.000000,0.037037,0.037037,0.037037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.037037,0.000000,0.000000,0.037037,0.000000
