solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-7B-Base,0.106186,0.394659,0.117268,0.320084,0.366226,0.018219,0.006073,0.004049,0.004049,0.003036,0.005061,0.749288,0.384977,0.084211,0.784413,0.219588,0.122843,0.296447,0.809473,0.424821,0.055724,0.033401,0.044534,0.027328,0.011134,0.000000,0.000000,0.000000,0.000000,0.259021,0.145791,0.046819,0.018219,0.013408,0.011134,0.007085,0.006073
Qwen2.5-14B-Base,0.082822,0.186957,0.515823,0.671821,0.465331,0.181402,0.120427,0.096037,0.103659,0.121951,0.080793,0.819048,0.857143,0.096386,0.179081,0.778399,0.392628,0.507692,0.836364,0.729814,0.460829,0.367378,0.455793,0.492378,0.493902,0.000000,0.000000,0.000000,0.000000,0.631148,0.369888,0.346975,0.240854,0.127063,0.105344,0.158537,0.158537
Qwen2.5-32B-Base,0.211429,0.626374,0.698413,0.483168,0.311808,0.287546,0.192308,0.181319,0.184982,0.192308,0.159633,0.605744,0.418605,0.216216,0.305927,0.437137,0.613508,0.641509,0.183884,0.718427,0.659176,0.516484,0.699634,0.777982,0.510989,0.000000,0.000000,0.000000,0.000000,0.652520,0.567468,0.346939,0.404412,0.189453,0.216117,0.192308,0.165138
Qwen2.5-72B-Base,0.109756,0.500000,0.961290,0.895062,0.496894,0.621951,0.554878,0.432927,0.353659,0.463415,0.304878,0.655462,0.000000,0.161290,0.149351,0.653595,0.822086,0.765432,0.134752,0.965278,0.810976,0.951220,0.939024,0.975610,0.798780,0.000000,0.000000,0.000000,0.000000,0.586466,0.628049,0.722222,0.664634,0.625000,0.524390,0.628049,0.560976
Qwen2.5-0.5B,0.055000,0.475113,0.544524,0.543547,0.349446,0.355000,0.232000,0.033000,0.021000,0.011000,0.004000,0.282468,0.038961,0.285541,0.638861,0.350052,0.210366,0.315524,0.296296,0.658422,0.548549,0.562000,0.496000,0.497000,0.153000,0.000000,0.000000,0.000000,0.000000,0.539409,0.546667,0.549163,0.358717,0.269436,0.330000,0.150000,0.090000
Qwen2.5-1.5B,0.078078,1.000000,0.998978,0.993776,0.811931,0.742000,0.721722,0.457000,0.329000,0.366000,0.226000,0.666068,0.000000,0.826331,0.867275,0.854188,0.854103,0.705115,0.250608,0.979798,0.870000,0.991000,0.995000,0.971000,0.797000,0.000000,0.000000,0.000000,0.000000,0.586563,0.686373,0.782372,0.903711,0.803901,0.772000,0.762000,0.623000
Qwen2.5-3B,0.058568,1.000000,0.962923,1.000000,0.902280,0.812364,0.883948,0.754881,0.702820,0.728850,0.538545,0.611429,0.666667,0.596844,0.909978,0.849879,0.798458,0.992383,0.468880,0.769133,0.970588,0.993492,0.998915,0.993492,0.954447,0.000000,0.000000,0.000000,0.000000,0.786382,0.721796,0.936580,0.967391,0.837989,0.901302,0.905640,0.819957
Qwen2.5-7B,0.060000,0.972603,0.870813,0.916667,0.593846,0.621538,0.706154,0.553846,0.540000,0.556923,0.421538,0.460280,0.800000,0.476341,0.647887,0.430528,0.419152,0.836923,0.041166,0.784965,0.876733,0.918462,0.933846,0.946154,0.786154,0.000000,0.000000,0.000000,0.000000,0.583490,0.671900,0.782178,0.872111,0.658768,0.712308,0.684615,0.629231
Qwen2.5-14B,0.055762,0.950000,0.875000,0.819277,0.634328,0.631970,0.646840,0.513011,0.432836,0.494424,0.304833,0.682692,0.000000,0.228856,0.335968,0.411017,0.625954,0.801527,0.012245,0.854369,0.873134,0.921933,0.951673,0.966543,0.825279,0.000000,0.000000,0.000000,0.000000,0.538462,0.675472,0.711297,0.771536,0.616541,0.721190,0.739777,0.635688
Qwen2.5-32B,0.019048,1.000000,0.990099,1.000000,0.784314,0.619048,0.771429,0.447619,0.580952,0.571429,0.400000,0.600000,0.000000,0.204545,0.235294,0.511364,0.885714,0.971429,0.000000,1.000000,0.961538,0.990476,1.000000,1.000000,0.961905,0.000000,0.000000,0.000000,0.000000,0.544444,0.600000,0.833333,0.730769,0.752475,0.800000,0.857143,0.685714
Qwen2.5-72B,0.092437,1.000000,1.000000,0.983051,0.924370,0.773109,0.806723,0.529412,0.478992,0.705882,0.252101,0.515789,0.000000,0.239130,0.575221,0.089286,0.577586,0.974576,0.000000,0.892473,0.991597,0.974790,0.991597,1.000000,0.991597,0.000000,0.000000,0.000000,0.000000,0.350515,0.720339,0.913793,0.789916,0.758621,0.815126,0.840336,0.705882
Llama3-1B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-3B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-8B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-70B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-1B,0.051102,0.158120,0.277840,0.020385,0.003055,0.163000,0.022000,0.000000,0.001000,0.000000,0.000000,0.334031,0.020619,0.003736,0.047967,0.127708,0.001020,0.007021,0.277895,0.324408,0.501502,0.088000,0.147000,0.061000,0.007000,0.000000,0.000000,0.000000,0.000000,0.324433,0.316265,0.092420,0.077077,0.132780,0.053159,0.015000,0.005000
Llama3-3B,0.061845,0.868421,0.904452,0.811725,0.565079,0.644654,0.597484,0.463312,0.378407,0.267296,0.111111,0.150538,0.060606,0.107226,0.239482,0.537205,0.485684,0.469968,0.024793,0.915033,0.710388,0.873166,0.850105,0.744235,0.375262,0.000000,0.000000,0.000000,0.000000,0.547619,0.580952,0.690758,0.802105,0.659389,0.684486,0.629979,0.474843
Llama3-8B,0.053604,0.923913,0.652068,0.340681,0.403846,0.702403,0.746765,0.637708,0.627778,0.491682,0.286506,0.389163,0.000000,0.025478,0.170385,0.519685,0.553271,0.625940,0.082375,0.865952,0.940850,0.890943,0.935305,0.924214,0.774492,0.000000,0.000000,0.000000,0.000000,0.629156,0.561922,0.723769,0.900185,0.758555,0.861368,0.804067,0.722736
Llama3-70B,0.000000,1.000000,0.250000,0.200000,0.500000,0.500000,1.000000,0.900000,0.900000,1.000000,0.800000,0.200000,0.000000,0.000000,0.142857,0.400000,0.400000,0.888889,0.000000,0.625000,1.000000,1.000000,1.000000,1.000000,0.900000,0.000000,0.000000,0.000000,0.000000,0.444444,0.600000,0.600000,1.000000,0.900000,1.000000,1.000000,1.000000
DeepSeek-1.5B,0.291375,0.968750,0.691233,0.872982,0.636272,0.668004,0.773774,0.229459,0.247000,0.078000,0.292000,0.465927,0.142857,0.294118,0.800201,0.139706,0.520325,0.690743,0.307432,0.837769,0.903711,0.943000,0.918000,0.886000,0.862000,0.000000,0.000000,0.000000,0.000000,0.662375,0.841525,0.861780,0.745236,0.703741,0.818455,0.276553,0.341000
DeepSeek-7B,0.482240,0.991886,0.952970,0.959530,0.985040,0.988439,0.933180,0.970081,0.985040,0.978136,0.956272,0.451827,0.372549,0.644961,0.933014,0.932715,0.994233,0.989595,0.223238,0.989026,0.975059,0.996548,0.996548,0.997699,0.987342,0.000000,0.000000,0.000000,0.000000,0.859756,0.955017,0.873171,0.995397,0.800232,0.951669,0.990783,0.997699
DeepSeek-14B,0.472222,1.000000,0.941176,0.961538,0.982456,0.964912,0.842105,0.859649,0.929825,0.964912,0.719298,0.422222,0.142857,0.320000,0.836364,0.890909,1.000000,1.000000,0.294118,1.000000,0.894737,0.982456,1.000000,1.000000,0.964912,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.857143,0.982456,0.910714,0.877193,1.000000,1.000000
DeepSeek-32B,0.789474,0.958333,0.973684,0.970588,0.930233,0.976744,0.883721,0.930233,0.953488,0.976744,0.767442,0.571429,0.300000,0.486486,0.926829,0.714286,0.976744,0.930233,0.564103,0.970588,0.930233,0.930233,0.976744,0.976744,0.953488,0.000000,0.000000,0.000000,0.000000,0.818182,0.906977,0.763158,0.930233,0.813953,0.976744,0.930233,0.953488
