solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-7B,0.023810,0.029536,0.050938,0.055046,0.056911,0.036638,0.305556,0.314286,0.281690,0.309859,0.293333,0.008439,0.000000,0.026906,0.024000,0.040000,0.055276,0.066667,0.024609,0.030357,0.031325,0.080000,0.057143,0.058366,0.064039,0.000000,0.000000,0.000000,0.000000,0.011905,0.040404,0.000000,0.064516,0.054688,0.128440,0.265625,0.253012
Qwen2.5-14B,0.185185,0.263959,0.334432,0.359813,0.349911,0.305660,0.968468,0.982684,0.986957,0.982759,0.929752,0.182482,0.500000,0.231959,0.288493,0.329193,0.368737,0.336471,0.240541,0.224490,0.249666,0.389706,0.339100,0.357268,0.362745,0.000000,0.000000,0.000000,0.000000,0.246528,0.182058,0.600000,0.318949,0.295918,0.641304,0.947115,0.892562
Qwen2.5-32B,0.352941,0.488889,0.480469,0.459283,0.530822,0.462000,0.977273,0.981865,0.992126,0.986979,0.960938,0.256098,0.000000,0.439791,0.429253,0.466667,0.525355,0.548889,0.355460,0.342767,0.399771,0.510000,0.547579,0.551777,0.565909,0.000000,0.000000,0.000000,0.000000,0.352273,0.390879,0.200000,0.528716,0.466258,0.806452,0.971875,0.944000
Qwen2.5-72B,0.269231,0.141414,0.243516,0.253289,0.246132,0.258537,0.753304,0.756303,0.760504,0.758475,0.700389,0.218543,0.000000,0.235849,0.192580,0.288288,0.272436,0.248132,0.137037,0.183849,0.187421,0.263736,0.288355,0.275081,0.283247,0.000000,0.000000,0.000000,0.000000,0.148688,0.116071,0.333333,0.270227,0.372263,0.455285,0.721973,0.725738
Llama3-1B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-3B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-8B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-70B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-1B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-3B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-8B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-70B,0.055556,0.148936,0.204380,0.287129,0.350877,0.158996,0.877193,0.927273,0.879310,0.910714,0.822581,0.065217,0.000000,0.228571,0.228070,0.529412,0.391892,0.214286,0.108280,0.122995,0.080247,0.000000,0.320988,0.343750,0.340909,0.000000,0.000000,0.000000,0.000000,0.071429,0.133333,0.142857,0.177273,0.132353,0.316832,0.709677,0.827586
DeepSeek-1.5B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
DeepSeek-7B,0.163077,0.142857,0.162011,0.157525,0.161290,0.158816,0.161111,0.161725,0.161507,0.161507,0.161943,0.182857,0.152542,0.379747,0.174688,0.135802,0.166667,0.170455,0.201863,0.177986,0.177419,0.135484,0.162822,0.161290,0.162162,0.000000,0.000000,0.000000,0.000000,0.158055,0.179584,0.097902,0.161517,0.171930,0.165138,0.160391,0.159946
DeepSeek-14B,0.918067,0.912752,0.921373,0.921114,0.925577,0.926439,0.924628,0.925732,0.925732,0.925732,0.925577,0.953608,0.965517,0.928571,0.923284,0.845201,0.921962,0.924488,0.939446,0.935484,0.922173,0.878440,0.925342,0.925498,0.925577,0.000000,0.000000,0.000000,0.000000,0.924471,0.934049,0.895317,0.925764,0.926302,0.923588,0.924388,0.924488
DeepSeek-32B,1.000000,0.997500,0.998889,0.998847,0.998971,0.998950,1.000000,1.000000,1.000000,0.998973,0.998972,1.000000,0.983051,1.000000,1.000000,1.000000,0.998943,1.000000,1.000000,0.997872,1.000000,1.000000,0.998970,0.998970,0.998969,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.998911,1.000000,1.000000,0.998942,1.000000
