solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-3B-Base,0.062500,0.196203,0.153061,0.170029,0.197411,0.176282,0.455224,0.688889,0.775000,0.845070,0.746988,0.071429,0.024390,0.164835,0.121739,0.193309,0.212598,0.138593,0.120000,0.118932,0.097872,0.122222,0.171348,0.186944,0.202532,0.000000,0.000000,0.000000,0.000000,0.050000,0.108014,0.159836,0.174387,0.464646,0.555556,0.565217,0.600000
Qwen2.5-7B-Base,0.215278,0.326923,0.299145,0.284112,0.305344,0.382114,0.668269,0.809278,0.844444,0.881356,0.791045,0.156250,0.200000,0.387097,0.281955,0.343750,0.300000,0.243832,0.250000,0.270335,0.245802,0.259531,0.306595,0.300347,0.338521,0.000000,0.000000,0.000000,0.000000,0.209302,0.275641,0.304878,0.296089,0.668712,0.666667,0.722222,0.765854
Qwen2.5-14B-Base,0.181818,0.331395,0.305239,0.336870,0.403785,0.344560,0.630137,0.833333,0.859551,0.894737,0.822917,0.254902,0.227273,0.274809,0.269321,0.389558,0.472222,0.348235,0.195489,0.239024,0.212414,0.275862,0.349315,0.389447,0.388601,0.000000,0.000000,0.000000,0.000000,0.205882,0.253165,0.305419,0.359801,0.591954,0.728205,0.776119,0.782178
Qwen2.5-32B-Base,0.294872,0.453552,0.360614,0.466238,0.534483,0.411290,0.672269,0.823529,0.867299,0.889952,0.850679,0.192308,0.275000,0.389474,0.371158,0.500000,0.486322,0.420428,0.186722,0.295154,0.282051,0.367308,0.447570,0.409800,0.436019,0.000000,0.000000,0.000000,0.000000,0.354839,0.348993,0.395349,0.385650,0.666667,0.784404,0.776371,0.814480
Qwen2.5-72B-Base,0.480315,0.575916,0.484444,0.502447,0.521242,0.557652,0.771505,0.886628,0.914454,0.935385,0.909605,0.447368,0.432836,0.439394,0.513410,0.549020,0.529118,0.463807,0.493671,0.476415,0.459420,0.465400,0.523148,0.522692,0.524642,0.000000,0.000000,0.000000,0.000000,0.526316,0.461783,0.518006,0.528428,0.762332,0.827893,0.831551,0.850267
Qwen2.5-0.5B,0.000000,0.035503,0.034188,0.053030,0.118644,0.082569,0.269231,0.692308,0.692308,0.727273,0.615385,0.000000,0.033333,0.038961,0.024922,0.098592,0.208333,0.084507,0.021739,0.018692,0.019469,0.030534,0.119403,0.156250,0.200000,0.000000,0.000000,0.000000,0.000000,0.048780,0.022901,0.053333,0.052632,0.205882,0.533333,0.500000,0.562500
Qwen2.5-1.5B,0.016667,0.115385,0.112903,0.138408,0.216080,0.169960,0.532468,0.840000,0.895833,0.872340,0.880000,0.060606,0.115385,0.120370,0.100529,0.221591,0.348624,0.166667,0.083333,0.080645,0.063559,0.088583,0.219251,0.267974,0.269737,0.000000,0.000000,0.000000,0.000000,0.022727,0.100457,0.122093,0.171674,0.415584,0.683333,0.732143,0.763636
Qwen2.5-3B,0.057692,0.251366,0.235808,0.255172,0.296104,0.295337,0.610811,0.867647,0.881481,0.887218,0.889706,0.070175,0.300000,0.255814,0.213983,0.318033,0.400778,0.240705,0.200000,0.182195,0.160736,0.179148,0.283753,0.307888,0.313472,0.000000,0.000000,0.000000,0.000000,0.142857,0.191693,0.250794,0.252654,0.539474,0.710843,0.751553,0.754601
Qwen2.5-7B,0.210526,0.441624,0.342644,0.342520,0.395010,0.387234,0.658363,0.820513,0.876147,0.897196,0.860360,0.078947,0.357143,0.338235,0.325095,0.462185,0.476454,0.315876,0.337079,0.293362,0.241916,0.274216,0.339893,0.360958,0.332192,0.000000,0.000000,0.000000,0.000000,0.153846,0.221088,0.363014,0.335727,0.584677,0.714829,0.740458,0.757812
Qwen2.5-14B,0.257576,0.471698,0.385496,0.362235,0.419922,0.423387,0.702970,0.854478,0.873077,0.916996,0.871324,0.192308,0.270270,0.383648,0.367793,0.440415,0.472155,0.335347,0.413043,0.334021,0.281287,0.317942,0.358814,0.382166,0.378029,0.000000,0.000000,0.000000,0.000000,0.190476,0.315457,0.372168,0.366221,0.704167,0.751748,0.780731,0.751613
Qwen2.5-32B,0.224138,0.501976,0.422807,0.407749,0.451087,0.459203,0.692958,0.834951,0.888502,0.896194,0.871287,0.324324,0.227273,0.430380,0.387947,0.481840,0.493506,0.384155,0.414141,0.343023,0.313268,0.349540,0.407290,0.396605,0.406995,0.000000,0.000000,0.000000,0.000000,0.141026,0.328025,0.428105,0.400668,0.666667,0.780645,0.766962,0.782738
Qwen2.5-72B,0.365385,0.540541,0.423636,0.444649,0.464865,0.458491,0.688525,0.838608,0.885522,0.901695,0.844937,0.170213,0.400000,0.387931,0.403377,0.535135,0.534442,0.419152,0.428571,0.391403,0.325213,0.361673,0.407465,0.430645,0.390671,0.000000,0.000000,0.000000,0.000000,0.285714,0.360976,0.400000,0.401681,0.627389,0.714286,0.730769,0.774194
Llama3-1B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-3B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-8B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-70B-Base,0.142857,0.000000,0.500000,0.000000,0.250000,0.000000,0.000000,0.333333,0.250000,0.500000,1.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.200000,0.250000,0.000000,0.062500,0.090909,0.125000,0.250000,0.200000,0.166667,0.166667,0.000000,0.000000,0.000000,0.090909,0.333333,0.000000,0.166667,0.500000,0.400000,0.666667,0.666667
Llama3-1B,0.000000,0.233333,0.076087,0.104167,0.230769,0.173913,0.555556,0.818182,0.875000,0.937500,0.818182,0.062500,0.000000,0.130435,0.020747,0.088235,0.052632,0.108696,0.015152,0.039106,0.028213,0.104348,0.333333,0.375000,0.521739,0.000000,0.000000,0.000000,0.000000,0.053476,0.026432,0.080357,0.083799,0.714286,0.846154,0.764706,0.708333
Llama3-3B,0.147826,0.204545,0.141818,0.198020,0.264463,0.308219,0.710526,0.937500,0.950000,0.986111,0.915663,0.166667,0.266667,0.050000,0.183746,0.180952,0.231579,0.281437,0.147260,0.129032,0.144654,0.185410,0.273381,0.433333,0.434426,0.000000,0.000000,0.000000,0.000000,0.079710,0.121076,0.176768,0.203390,0.638298,0.827586,0.857143,0.821429
Llama3-8B,0.086022,0.357143,0.287425,0.277108,0.462963,0.353333,0.800000,0.945205,0.941176,0.900000,0.929577,0.206897,0.090909,0.205882,0.175573,0.454545,0.421875,0.415730,0.118056,0.182203,0.157895,0.266332,0.393939,0.490566,0.541667,0.000000,0.000000,0.000000,0.000000,0.193548,0.144444,0.195122,0.185185,0.729167,0.805556,0.869565,0.812500
Llama3-70B,0.361111,0.619565,0.521164,0.506383,0.638158,0.602273,0.831858,0.935115,0.956349,0.975806,0.953237,0.324324,0.571429,0.526316,0.484496,0.521930,0.463576,0.616000,0.439394,0.537037,0.448015,0.481562,0.585139,0.626543,0.609687,0.000000,0.000000,0.000000,0.000000,0.331034,0.385666,0.460377,0.459272,0.848000,0.919192,0.905455,0.891608
DeepSeek-1.5B,0.822581,0.808362,0.786787,0.796089,0.815718,0.812865,0.808511,0.792308,0.801034,0.807292,0.801034,0.701493,0.750000,0.900000,0.816850,0.869919,0.798956,0.792651,0.728814,0.819788,0.804878,0.799486,0.795918,0.793893,0.793893,0.000000,0.000000,0.000000,0.000000,0.826087,0.802817,0.783934,0.796392,0.802469,0.808108,0.796392,0.791349
DeepSeek-7B,0.924812,0.942211,0.928721,0.934990,0.944238,0.940239,0.933086,0.934545,0.936364,0.936594,0.938406,0.915663,0.972477,0.961039,0.950249,0.973262,0.939450,0.937385,0.939024,0.951531,0.937262,0.932727,0.936823,0.935018,0.933092,0.000000,0.000000,0.000000,0.000000,1.000000,0.936759,0.931727,0.936364,0.944290,0.931481,0.934426,0.933333
DeepSeek-14B,0.975610,0.951807,0.938000,0.936057,0.946087,0.941065,0.942755,0.937182,0.937182,0.937394,0.938776,0.876106,0.923077,0.946237,0.952055,0.974874,0.941581,0.941379,0.881579,0.946602,0.937173,0.937394,0.937500,0.936027,0.936860,0.000000,0.000000,0.000000,0.000000,1.000000,0.942379,0.941068,0.937394,0.960630,0.937722,0.938776,0.936027
DeepSeek-32B,0.971429,0.953488,0.960452,0.959459,0.960000,0.958559,0.957627,0.957724,0.959150,0.957792,0.956098,0.931373,0.926829,0.954023,0.964912,0.970588,0.958124,0.957983,0.974684,0.958525,0.955707,0.955882,0.956169,0.956240,0.956098,0.000000,0.000000,0.000000,0.000000,0.942857,0.964789,0.960993,0.955954,0.956186,0.958834,0.955738,0.956240
